out SR+ Plot X,out SR+ Plot Y,in SR+ Plot X,in SR+ Plot Y,pulse_out X,pulse_out Y,pulse_in X,pulse_in Y
1.015234213131229e-05,-0.01647862240276654,1.015234213131229e-05,1.2,1.015234213131229e-05,0.4013997095133199,1.015234213131229e-05,0.6052342131312288
1.015974618665388e-05,-0.01109740266043492,1.015974618665388e-05,1.2,1.015974618665388e-05,0.4040071736633833,1.015974618665388e-05,0.6059746186653876
1.016817148606245e-05,-0.004946528023770849,1.016817148606245e-05,1.2,1.016817148606245e-05,0.4073370591615263,1.016817148606245e-05,0.606817148606245
1.017783833758913e-05,0.002116155356502114,1.017783833758913e-05,1.2,1.017783833758913e-05,0.4116419591787761,1.017783833758913e-05,0.6077838337589132
1.018904469008374e-05,0.01028757785624511,1.018904469008374e-05,1.2,1.018904469008374e-05,0.417289394235663,1.018904469008374e-05,0.608904469008374
1.02e-05,0.01824936517514918,1.02e-05,1.2,1.02e-05,0.423498338358076,1.02e-05,0.61
1.020957542915952e-05,0.02516338676953633,1.020957542915952e-05,1.2,1.020957542915952e-05,0.4297729959468989,1.020957542915952e-05,0.61
1.022046841801363e-05,0.03302207368738914,1.022046841801363e-05,1.2,1.022046841801363e-05,0.4373946687902176,1.022046841801363e-05,0.61
1.02318136563925e-05,0.04119332906790991,1.02318136563925e-05,1.2,1.02318136563925e-05,0.4460431537904343,1.02318136563925e-05,0.61
1.025169118263599e-05,0.05549158501955394,1.025169118263599e-05,1.2,1.025169118263599e-05,0.4629597735455189,1.025169118263599e-05,0.61
1.028098174624477e-05,0.0765992532020872,1.028098174624477e-05,1.2,1.028098174624477e-05,0.4912616374378905,1.028098174624477e-05,0.61
1.031015674051236e-05,0.09778712121419751,1.031015674051236e-05,1.2,1.031015674051236e-05,0.5222959017757302,1.031015674051236e-05,0.61
1.033780173835382e-05,0.1181328778660764,1.033780173835382e-05,1.2,1.033780173835382e-05,0.5531871630580191,1.033780173835382e-05,0.61
1.036599496658591e-05,0.1392684554100275,1.036599496658591e-05,1.2,1.036599496658591e-05,0.5850747996491591,1.036599496658591e-05,0.61
1.039522973072229e-05,0.1617191380950299,1.039522973072229e-05,1.2,1.039522973072229e-05,0.617508735753026,1.039522973072229e-05,0.61
1.042632509181093e-05,0.1863309867922998,1.042632509181093e-05,1.2,1.042632509181093e-05,0.6503133089983608,1.042632509181093e-05,0.61
1.046031118614797e-05,0.2142488664503264,1.046031118614797e-05,1.2,1.046031118614797e-05,0.6832519678424476,1.046031118614797e-05,0.61
1.049865842294372e-05,0.2471949036204363,1.049865842294372e-05,1.2,1.049865842294372e-05,0.7159759374177751,1.049865842294372e-05,0.61
1.05445210946506e-05,0.2887683450874334,1.05445210946506e-05,1.2,1.05445210946506e-05,0.7484412928514715,1.05445210946506e-05,0.61
1.060164831589984e-05,0.3440756770890568,1.060164831589984e-05,1.2,1.060164831589984e-05,0.7790466849240308,1.060164831589984e-05,0.61
1.062952324153188e-05,0.3726382843078253,1.062952324153188e-05,1.2,1.062952324153188e-05,0.7902647857134908,1.062952324153188e-05,0.61
1.066068625888009e-05,0.406446328260238,1.066068625888009e-05,1.2,1.066068625888009e-05,0.8002618835964809,1.066068625888009e-05,0.61
1.068565091354221e-05,0.4354567904959921,1.068565091354221e-05,1.2,1.068565091354221e-05,0.8065446221244381,1.068565091354221e-05,0.61
1.070975697327199e-05,0.4653815176169055,1.070975697327199e-05,1.2,1.070975697327199e-05,0.8113372844682954,1.070975697327199e-05,0.61
1.073340532145545e-05,0.4964716797738629,1.073340532145545e-05,1.2,1.073340532145545e-05,0.8149808142154144,1.073340532145545e-05,0.61
1.075335218350565e-05,0.5238161102288876,1.075335218350565e-05,1.2,1.075335218350565e-05,0.8173404069942944,1.075335218350565e-05,0.61
1.077355441735016e-05,0.5523254498936708,1.077355441735016e-05,1.2,1.077355441735016e-05,0.8191549405711472,1.077355441735016e-05,0.61
1.079732202396626e-05,0.5866435592990674,1.079732202396626e-05,1.2,1.079732202396626e-05,0.8206608748220772,1.079732202396626e-05,0.61
1.083012879036559e-05,0.6349682485747007,1.083012879036559e-05,1.2,1.083012879036559e-05,0.8218370831109613,1.083012879036559e-05,0.61
1.087618408525347e-05,0.7039377225080273,1.087618408525347e-05,1.2,1.087618408525347e-05,0.82218473735262,1.087618408525347e-05,0.61
1.092087313073423e-05,0.7710463647980831,1.092087313073423e-05,1.2,1.092087313073423e-05,0.8215153944644982,1.092087313073423e-05,0.61
1.096159628079537e-05,0.8297938773587858,1.096159628079537e-05,1.2,1.096159628079537e-05,0.8203702250374125,1.096159628079537e-05,0.61
1.099762222410269e-05,0.8775017406838543,1.099762222410269e-05,1.2,1.099762222410269e-05,0.8191298225212611,1.099762222410269e-05,0.61
1.103205200555248e-05,0.9194113140498379,1.103205200555248e-05,1.2,1.103205200555248e-05,0.8178730797647117,1.103205200555248e-05,0.61
1.107589314279639e-05,0.9691089843868002,1.107589314279639e-05,1.2,1.107589314279639e-05,0.8163116174686994,1.107589314279639e-05,0.61
1.111770165882105e-05,1.013922951061518,1.111770165882105e-05,1.2,1.111770165882105e-05,0.8149474664869625,1.111770165882105e-05,0.61
1.116162047098787e-05,1.059461631178601,1.116162047098787e-05,1.2,1.116162047098787e-05,0.8137022921520632,1.116162047098787e-05,0.61
1.120745983006833e-05,1.105374271752618,1.120745983006833e-05,1.2,1.120745983006833e-05,0.8126343909759489,1.120745983006833e-05,0.61
1.124124368937763e-05,1.136418789478093,1.124124368937763e-05,1.2,1.124124368937763e-05,0.812000506405215,1.124124368937763e-05,0.61
1.127789604784136e-05,1.162759314501221,1.127789604784136e-05,1.2,1.127789604784136e-05,0.811452353435405,1.127789604784136e-05,0.61
1.130573443015154e-05,1.176227006436993,1.130573443015154e-05,1.2,1.130573443015154e-05,0.8111257599734998,1.130573443015154e-05,0.61
1.134082506266379e-05,1.186464700206223,1.134082506266379e-05,1.2,1.134082506266379e-05,0.8108107645444961,1.134082506266379e-05,0.61
1.13712565601182e-05,1.191376748861752,1.13712565601182e-05,1.2,1.13712565601182e-05,0.8106138008449937,1.13712565601182e-05,0.61
1.139817669659669e-05,1.193952733439043,1.139817669659669e-05,1.2,1.139817669659669e-05,0.8104900687419999,1.139817669659669e-05,0.61
1.143064893381624e-05,1.195888754457169,1.143064893381624e-05,1.2,1.143064893381624e-05,0.8103924865606967,1.143064893381624e-05,0.61
1.147289894487189e-05,1.197404905109059,1.147289894487189e-05,1.2,1.147289894487189e-05,0.81033094049334,1.147289894487189e-05,0.61
1.152767426015989e-05,1.198527630230158,1.152767426015989e-05,1.2,1.152767426015989e-05,0.8103280492220886,1.152767426015989e-05,0.61
1.158659249484017e-05,1.199141424620937,1.158659249484017e-05,1.2,1.158659249484017e-05,0.8103845457823695,1.158659249484017e-05,0.61
1.164931527783555e-05,1.199477610170763,1.164931527783555e-05,1.2,1.164931527783555e-05,0.810476814802895,1.164931527783555e-05,0.61
1.172234301212643e-05,1.199678445691039,1.172234301212643e-05,1.2,1.172234301212643e-05,0.8105910532512361,1.172234301212643e-05,0.61
1.180829586315756e-05,1.199792559798856,1.180829586315756e-05,1.2,1.180829586315756e-05,0.8107059757279793,1.180829586315756e-05,0.61
1.191220633351196e-05,1.199854215913002,1.191220633351196e-05,1.2,1.191220633351196e-05,0.8108005494698499,1.191220633351196e-05,0.61
1.204161188225299e-05,1.199887824578817,1.204161188225299e-05,1.2,1.204161188225299e-05,0.810857193680413,1.204161188225299e-05,0.61
1.220604633367592e-05,1.199909490414427,1.220604633367592e-05,1.2,1.220604633367592e-05,0.8108696590386939,1.220604633367592e-05,0.61
1.241502936781308e-05,1.199927475533422,1.241502936781308e-05,1.2,1.241502936781308e-05,0.8108518117646279,1.241502936781308e-05,0.61
1.266052845161004e-05,1.199942976921135,1.266052845161004e-05,1.2,1.266052845161004e-05,0.810831379964705,1.266052845161004e-05,0.61
1.294927869182788e-05,1.199956103996872,1.294927869182788e-05,1.2,1.294927869182788e-05,0.8108234280891022,1.294927869182788e-05,0.61
1.327501006596052e-05,1.199966375594683,1.327501006596052e-05,1.2,1.327501006596052e-05,0.8108253084942018,1.327501006596052e-05,0.61
1.364099463510396e-05,1.199974333436229,1.364099463510396e-05,1.2,1.364099463510396e-05,0.8108285831995035,1.364099463510396e-05,0.61
1.4054656824555e-05,1.199980648082781,1.4054656824555e-05,1.2,1.4054656824555e-05,0.8108296488264728,1.4054656824555e-05,0.61
1.452689868726875e-05,1.199985813054432,1.452689868726875e-05,1.2,1.452689868726875e-05,0.8108293136085061,1.452689868726875e-05,0.61
1.507043626352326e-05,1.199990127502359,1.507043626352326e-05,1.2,1.507043626352326e-05,0.8108289702324185,1.507043626352326e-05,0.61
1.569875435162387e-05,1.199993769324676,1.569875435162387e-05,1.2,1.569875435162387e-05,0.8108289368504306,1.569875435162387e-05,0.61
1.642633832599827e-05,1.199996859450059,1.642633832599827e-05,1.2,1.642633832599827e-05,0.8108289870531239,1.642633832599827e-05,0.61
1.726921250682959e-05,1.199999490220371,1.726921250682959e-05,1.2,1.726921250682959e-05,0.8108290008826825,1.726921250682959e-05,0.61
1.824593159474875e-05,1.200001736737055,1.824593159474875e-05,1.2,1.824593159474875e-05,0.8108289963414602,1.824593159474875e-05,0.61
1.912296579737438e-05,1.200003259632024,1.912296579737438e-05,1.2,1.912296579737438e-05,0.8108289944543693,1.912296579737438e-05,0.61
2e-05,1.20000447771025,2e-05,1.2,2e-05,0.8108289946215119,2e-05,0.61
2.000001875e-05,1.171745785826073,2.000001875e-05,1.125000000015082,2.000001875e-05,0.8108289871649045,2.000001875e-05,0.6099981250000002
2.000003814474228e-05,1.13905954238501,2.000003814474228e-05,1.047421030900983,2.000003814474228e-05,0.8108289792949789,2.000003814474228e-05,0.6099961855257723
2.000005097066804e-05,1.116804238741778,2.000005097066804e-05,0.996117327848107,2.000005097066804e-05,0.8108289739745747,2.000005097066804e-05,0.609994902933196
2.000006356248202e-05,1.094792799113233,2.000006356248202e-05,0.9457500719363074,2.000006356248202e-05,0.8108289686588496,2.000006356248202e-05,0.6099936437517982
2.000008371686567e-05,1.059447325839515,2.000008371686567e-05,0.8651325373292398,2.000008371686567e-05,0.8108289599463967,2.000008371686567e-05,0.609991628313433
2.000010257629226e-05,1.026347846595175,2.000010257629226e-05,0.789694830954634,2.000010257629226e-05,0.810828951565215,2.000010257629226e-05,0.6099897423707736
2.000011801308321e-05,0.9992708581856009,2.000011801308321e-05,0.7279476671489975,2.000011801308321e-05,0.8108289445407463,2.000011801308321e-05,0.6099881986916785
2.000013649445167e-05,0.9668882607224816,2.000013649445167e-05,0.6540221933336191,2.000013649445167e-05,0.8108289359368251,2.000013649445167e-05,0.6099863505548332
2.000017345718858e-05,0.9022690069240558,2.000017345718858e-05,0.5061712457028625,2.000017345718858e-05,0.8108289180982556,2.000017345718858e-05,0.6099826542811424
2.000020671346317e-05,0.8443133037919376,2.000020671346317e-05,0.3731461473334821,2.000020671346317e-05,0.8108289013340897,2.000020671346317e-05,0.6099793286536831
2.000023552213489e-05,0.7942464422484801,2.000023552213489e-05,0.2579114604556187,2.000023552213489e-05,0.810828886268685,2.000023552213489e-05,0.6099764477865112
2.000026757151242e-05,0.7386887398031481,2.000026757151242e-05,0.1297139503123319,2.000026757151242e-05,0.8108288689207311,2.000026757151242e-05,0.6099732428487576
2.00003e-05,0.6825996219352649,2.00003e-05,0,2.00003e-05,0.81082885074253,2.00003e-05,0.6099699999999998
2.000030343930317e-05,0.6827631520964285,2.000030343930317e-05,0,2.000030343930317e-05,0.8108288487742298,2.000030343930317e-05,0.609969656069683
2.000030708544178e-05,0.6829356471079548,2.000030708544178e-05,0,2.000030708544178e-05,0.8108288466823723,2.000030708544178e-05,0.6099692914558219
2.000031241457848e-05,0.6831856409165297,2.000031241457848e-05,0,2.000031241457848e-05,0.8108288436119611,2.000031241457848e-05,0.6099687585421517
2.000032307285189e-05,0.6836777836338507,2.000032307285189e-05,0,2.000032307285189e-05,0.8108288374216795,2.000032307285189e-05,0.6099676927148113
2.000034438939869e-05,0.6846312084132845,2.000034438939869e-05,0,2.000034438939869e-05,0.8108288248414647,2.000034438939869e-05,0.6099655610601306
2.000038184724884e-05,0.6862146774176098,2.000038184724884e-05,0,2.000038184724884e-05,0.8108288020936233,2.000038184724884e-05,0.6099618152751157
2.000042158120553e-05,0.6877761815835366,2.000042158120553e-05,0,2.000042158120553e-05,0.8108287770776514,2.000042158120553e-05,0.6099578418794469
2.000046339246791e-05,0.689300448154648,2.000046339246791e-05,0,2.000046339246791e-05,0.8108287497805661,2.000046339246791e-05,0.609953660753209
2.000051089318713e-05,0.6908990982748363,2.000051089318713e-05,0,2.000051089318713e-05,0.8108287175751098,2.000051089318713e-05,0.6099489106812868
2.000056537477166e-05,0.6925777227879244,2.000056537477166e-05,0,2.000056537477166e-05,0.8108286790988888,2.000056537477166e-05,0.609943462522834
2.000062697470975e-05,0.6942992684414869,2.000062697470975e-05,0,2.000062697470975e-05,0.8108286336550573,2.000062697470975e-05,0.6099373025290249
2.000069610218099e-05,0.6960367161806571,2.000069610218099e-05,0,2.000069610218099e-05,0.8108285802619665,2.000069610218099e-05,0.6099303897819008
