input noise; V**2 / Hz X,input noise; V**2 / Hz Y
301.9951720402042,1.22976148180152e-14
316.2277660168407,1.207451073369455e-14
331.131121482594,1.186099603645853e-14
346.7368504525347,1.165665797164013e-14
363.0780547701045,1.146110157805718e-14
380.1893963205646,1.127394891968515e-14
398.1071705535009,1.109483835056168e-14
416.8693834703392,1.092342381148967e-14
436.51583224017,1.075937415715491e-14
457.0881896148792,1.060237251234722e-14
478.6300923226428,1.04521156560165e-14
501.187233627277,1.030831343196579e-14
524.8074602497775,1.017068818501856e-14
549.5408738576297,1.003897422156551e-14
575.4399373371623,9.912917293429442e-15
602.5595860743634,9.792274104039071e-15
630.9573444801993,9.676811835947793e-15
660.6934480076023,9.566307698771868e-15
691.8309709189432,9.460548496663302e-15
724.4359600749972,9.359330214472974e-15
758.5775750291913,9.262457621794902e-15
794.3282347242895,9.169743894116204e-15
831.7637711026795,9.081010250334537e-15
870.9635899560895,8.996085605933498e-15
912.0108393559192,8.914806241137966e-15
954.992586021446,8.837015483403128e-15
1000.000000000011,8.762563403615026e-15
1047.128548050911,8.691306525411064e-15
1096.478196143197,8.62310754705151e-15
1148.153621496895,8.557835075301139e-15
1202.264434617426,8.495363370799601e-15
1258.925411794181,8.435572104425262e-15
1318.256738556422,8.378346124176159e-15
1380.3842646029,8.323575232114792e-15
1445.439770745944,8.271153970939577e-15
1513.561248436225,8.220981419769732e-15
1584.893192461132,8.17296099874277e-15
1659.58690743758,8.12700028204551e-15
1737.800828749396,8.083010819014012e-15
1819.700858610005,8.04090796295324e-15
1905.460717963269,8.000610707343771e-15
1995.262314968903,7.962041529116387e-15
2089.296130854064,7.925126238689324e-15
2187.761623949578,7.889793836476331e-15
2290.8676527678,7.855976375586319e-15
2398.832919019519,7.823608830447707e-15
2511.88643150961,7.79262897110161e-15
2630.267991895414,7.762977242919488e-15
2754.2287033382,7.73459665151179e-15
2884.031503126641,7.707432652603622e-15
3019.951720402054,7.681433046663298e-15
3162.277660168419,7.656547878080353e-15
3311.311214825952,7.632729338695023e-15
3467.36850452536,7.609931675494785e-15
3630.780547701059,7.58811110229663e-15
3801.89396320566,7.567225715245149e-15
3981.071705535023,7.54723541196248e-15
4168.693834703407,7.528101814193128e-15
4365.158322401716,7.509788193794421e-15
4570.88189614881,7.492259401929696e-15
4786.300923226446,7.475481801326826e-15
5011.872336272789,7.459423201471603e-15
5248.074602497795,7.444052796611278e-15
5495.408738576319,7.429341106448651e-15
5754.399373371646,7.415259919412333e-15
6025.595860743659,7.401782238395397e-15
6309.573444802018,7.388882228856686e-15
6606.934480076051,7.376535169186793e-15
6918.309709189461,7.364717403243958e-15
7244.359600750002,7.353406294968407e-15
7585.775750291944,7.342580184990007e-15
7943.282347242927,7.33221834914724e-15
8317.637711026828,7.322300958837902e-15
8709.63589956093,7.31280904312899e-15
9120.108393559227,7.303724452553681e-15
9549.925860214496,7.295029824528317e-15
10000.00000000014,7.286708550326444e-15
10471.28548050915,7.278744743548563e-15
10964.78196143201,7.271123210030404e-15
11481.53621496899,7.263829419136611e-15
12022.6443461743,7.256849476387744e-15
12589.25411794186,7.250170097373589e-15
13182.56738556427,7.243778582906873e-15
13803.84264602905,7.237662795377026e-15
14454.39770745949,7.231811136262958e-15
15135.61248436231,7.226212524770482e-15
15848.93192461137,7.220856377559964e-15
16595.86907437586,7.215732589534651e-15
17378.00828749402,7.2108315156616e-15
18197.00858610011,7.206143953801314e-15
19054.60717963276,7.201661128524213e-15
19952.6231496891,7.19737467589588e-15
20892.96130854071,7.193276629215232e-15
21877.61623949586,7.189359405694426e-15
22908.67652767809,7.1856157940709e-15
23988.32919019528,7.182038943146701e-15
25118.86431509619,7.178622351253455e-15
26302.67991895423,7.175359856645247e-15
27542.2870333821,7.172245628825025e-15
28840.31503126652,7.169274160815624e-15
30199.51720402065,7.166440262389729e-15
31622.7766016843,7.163739054278692e-15
33113.11214825964,7.161165963384724e-15
34673.68504525373,7.158716719027354e-15
36307.80547701073,7.156387350259051e-15
38018.93963205674,7.154174184294018e-15
39810.71705535037,7.15207384609837e-15
41686.93834703422,7.150083259199225e-15
43651.58322401731,7.14819964777724e-15
45708.81896148826,7.146420540116806e-15
47863.00923226463,7.144743773496965e-15
50118.72336272807,7.143167500617146e-15
52480.74602497814,7.141690197663254e-15
54954.08738576339,7.140310674131953e-15
57543.99373371667,7.139028084545344e-15
60255.95860743681,7.137841942203059e-15
63095.73444802041,7.136752135135894e-15
66069.34480076074,7.135758944443381e-15
69183.09709189484,7.13486306521821e-15
72443.59600750027,7.134065630283258e-15
75857.7575029197,7.133368236991548e-15
79432.82347242955,7.132772977367766e-15
83176.37711026857,7.132282471900291e-15
87096.35899560961,7.13189990732743e-15
91201.0839355926,7.131629078799403e-15
95499.2586021453,7.131474436840434e-15
100000.0000000018,7.131441139582719e-15
104712.8548050918,7.131535110797485e-15
109647.8196143205,7.131763104307883e-15
114815.3621496904,7.132132775435378e-15
120226.4434617435,7.132652760207119e-15
125892.541179419,7.133332763135776e-15
131825.6738556431,7.134183654480184e-15
138038.426460291,7.135217578002615e-15
144543.9770745954,7.136448070361588e-15
151356.1248436236,7.137890193418404e-15
158489.3192461143,7.139560680893947e-15
165958.6907437592,7.141478100992575e-15
173780.0828749408,7.143663036816134e-15
181970.0858610018,7.146138286626516e-15
190546.0717963284,7.148929086285316e-15
199526.2314968918,7.152063356508704e-15
208929.613085408,7.155571977932176e-15
218776.1623949595,7.159489097390425e-15
229086.7652767817,7.163852469291086e-15
239883.2919019537,7.168703836508854e-15
251188.6431509629,7.174089355860522e-15
263026.7991895434,7.180060073956304e-15
275422.8703338221,7.186672460076212e-15
288403.1503126663,7.193989003712416e-15
301995.1720402077,7.202078885573122e-15
316227.7660168443,7.211018732188811e-15
331131.1214825978,7.220893465831163e-15
346736.8504525386,7.231797263286975e-15
363078.0547701087,7.243834639169897e-15
380189.3963205689,7.257121671956266e-15
398107.1705535054,7.271787393859695e-15
416869.3834703439,7.287975369088673e-15
436515.8322401749,7.305845489048605e-15
457088.1896148844,7.325576017759039e-15
478630.0923226482,7.347365926280236e-15
501187.2336272827,7.371437561425552e-15
524807.4602497835,7.398039701649718e-15
549540.873857636,7.42745106195278e-15
575439.937337169,7.459984320170296e-15
602559.5860743704,7.495990749428196e-15
630957.3444802066,7.535865556182629e-15
660693.44800761,7.580054040576729e-15
691830.9709189512,7.629058716363328e-15
724435.9600750055,7.683447552026192e-15
758577.5750292001,7.74386352380926e-15
794328.2347242986,7.811035706168012e-15
831763.771102689,7.885792166999913e-15
870963.5899560995,7.969074985551797e-15
912010.8393559295,8.061957772257744e-15
954992.5860214568,8.165666144628188e-15
1000000.000000022,8.28160170512683e-15
1047128.548050923,8.411370180096628e-15
1096478.196143209,8.556814518726627e-15
1148153.621496908,8.720053924633907e-15
1202264.43461744,8.903530008261203e-15
1258925.411794195,9.110061515977e-15
1318256.738556436,9.342909423004392e-15
1380384.264602916,9.605854584412342e-15
1445439.77074596,9.903290632902681e-15
1513561.248436242,1.024033540135941e-14
1584893.192461149,1.062296482858475e-14
1659586.907437598,1.105817405144603e-14
1737800.828749415,1.1554171122501e-14
1819700.858610025,1.212060935764241e-14
1905460.71796329,1.276886438920139e-14
1995262.314968925,1.351236095673453e-14
2089296.130854087,1.436695116262777e-14
2187761.623949603,1.535133827273172e-14
2290867.652767826,1.648752445438145e-14
2398832.919019546,1.780123066593594e-14
2511886.431509638,1.932218128385573e-14
2630267.991895443,2.108404705683634e-14
2754228.70333823,2.312367016561461e-14
2884031.503126673,2.547891751025359e-14
3019951.720402087,2.818408687620929e-14
3162277.660168454,3.126123269664054e-14
3311311.214825989,3.47052515989722e-14
3467368.504525398,3.846065445585693e-14
3630780.547701099,4.239002595054077e-14
3801893.963205702,4.624049181539208e-14
3981071.705535067,4.962657577963507e-14
4168693.834703453,5.206088190668989e-14
4365158.322401764,5.306027239154256e-14
4570881.89614886,5.231241661759032e-14
4786300.923226498,4.981950371067045e-14
5011872.336272843,4.591652281386122e-14
5248074.602497852,4.11431219042538e-14
5495408.738576379,3.605703030409289e-14
5754399.373371709,3.109701361840411e-14
6025595.860743725,2.653635134406421e-14
6309573.444802087,2.250274653716408e-14
6606934.480076122,1.902346184964599e-14
6918309.709189535,1.606831826373999e-14
7244359.600750079,1.358057364913316e-14
7585775.750292026,1.149566063346953e-14
7943282.347243012,9.751084539247299e-15
8317637.711026917,8.290840482774121e-15
8709635.899561023,7.066790461215989e-15
9120108.393559325,6.038522180074385e-15
9549925.860214598,5.172551759146081e-15
10000000.00000025,4.441322272357175e-15
10471285.48050926,3.822215599287745e-15
10964781.96143213,3.296669089156152e-15
11481536.21496912,2.849424748573277e-15
12022644.34617444,2.467908730237068e-15
12589254.11794199,2.141726596904672e-15
13182567.38556441,1.862256269364675e-15
13803842.6460292,1.622321029501614e-15
14454397.70745965,1.415927032158804e-15
15135612.48436247,1.238052305353923e-15
15848931.92461155,1.084476651846024e-15
16595869.07437604,9.516439948551153e-16
17378008.28749421,8.36550482904912e-16
18197008.58610031,7.366531002134958e-16
19054607.17963297,6.497946642092144e-16
19952623.14968932,5.741419815631265e-16
20892961.30854094,5.08134626719355e-16
21877616.2394961,4.504423439344056e-16
22908676.52767833,3.999294897091179e-16
23988329.19019554,3.556252547982578e-16
25118864.31509647,3.166986554041231e-16
26302679.91895452,2.824374785266063e-16
27542287.0333824,2.522305196756794e-16
28840315.03126683,2.255525721094491e-16
30199517.20402097,2.019517229236933e-16
31622776.60168464,1.810385883504866e-16
33113112.14826,1.624771828071236e-16
34673685.0452541,1.459771668138896e-16
36307805.47701112,1.312872603308084e-16
38018939.63205716,1.181896422251835e-16
39810717.05535082,1.064951849128228e-16
41686938.34703469,9.603939682899774e-17
43651583.2240178,8.667896514867416e-17
45708818.96148877,7.828880777344751e-17
47863009.23226516,7.075955757959593e-17
50118723.36272862,6.399541371585565e-17
52480746.02497872,5.791230470688144e-17
54954087.38576399,5.243631655066352e-17
57543993.7337173,4.750234613662866e-17
60255958.60743746,4.305294635644659e-17
63095734.4480211,3.903733439973188e-17
66069344.80076146,3.541053906320912e-17
69183097.0918956,3.213266657383184e-17
72443596.00750105,2.916826753490658e-17
75857757.50292052,2.648579023527805e-17
79432823.47243041,2.405710778804839e-17
83176377.11026947,2.185710844923953e-17
87096358.99561055,1.986334006112201e-17
91201083.93559359,1.805570091460793e-17
95499258.60214634,1.641617046833483e-17
100000000,1.492857433122556e-17
