input noise; V**2 / Hz X,input noise; V**2 / Hz Y
10000.00000000014,1.416043881189629e-15
10471.28548050915,1.415518916183593e-15
10964.78196143201,1.415023016124771e-15
11481.53621496899,1.414555471378559e-15
12022.6443461743,1.414115658680804e-15
12589.25411794186,1.413703042605195e-15
13182.56738556427,1.413317177476114e-15
13803.84264602905,1.412957709756151e-15
14454.39770745949,1.412624380941164e-15
15135.61248436231,1.412317030999282e-15
15848.93192461137,1.412035602394404e-15
16595.86907437586,1.411780144739211e-15
17378.00828749402,1.411550820127286e-15
18197.00858610011,1.411347909199546e-15
19054.60717963276,1.411171818005546e-15
19952.6231496891,1.411023085726689e-15
20892.96130854071,1.410902393335142e-15
21877.61623949586,1.410810573269709e-15
22908.67652767809,1.410748620217919e-15
23988.32919019528,1.410717703102731e-15
25118.86431509619,1.410719178381705e-15
26302.67991895423,1.410754604777191e-15
27542.2870333821,1.410825759567673e-15
28840.31503126652,1.41093465658303e-15
30199.51720402065,1.411083566060228e-15
31622.7766016843,1.411275036531119e-15
33113.11214825964,1.411511918930297e-15
34673.68504525373,1.411797393129181e-15
36307.80547701073,1.412134997121735e-15
38018.93963205674,1.412528659108855e-15
39810.71705535037,1.412982732751526e-15
41686.93834703422,1.413502035888316e-15
43651.58322401731,1.414091893040267e-15
45708.81896148826,1.414758182056363e-15
47863.00923226463,1.415507385285286e-15
50118.72336272807,1.416346645694755e-15
52480.74602497814,1.417283828398172e-15
54954.08738576339,1.418327588090131e-15
57543.99373371667,1.419487442937545e-15
60255.95860743681,1.420773855522181e-15
63095.73444802041,1.42219832148337e-15
66069.34480076074,1.423773466566727e-15
69183.09709189484,1.425513152846446e-15
72443.59600750027,1.427432594954956e-15
75857.7575029197,1.429548487224978e-15
79432.82347242955,1.431879142725302e-15
83176.37711026857,1.434444645253323e-15
87096.35899560961,1.437267015434295e-15
91201.0839355926,1.440370392170051e-15
95499.2586021453,1.443781230778057e-15
100000.0000000018,1.447528519265526e-15
104712.8548050918,1.451644014292588e-15
109647.8196143205,1.456162498493131e-15
114815.3621496904,1.461122060941399e-15
120226.4434617435,1.466564402676478e-15
125892.541179419,1.472535169324692e-15
131825.6738556431,1.479084312990773e-15
138038.426460291,1.486266485721683e-15
144543.9770745954,1.494141466980478e-15
151356.1248436236,1.502774627700471e-15
158489.3192461143,1.512237433619878e-15
165958.6907437592,1.522607990722089e-15
173780.0828749408,1.533971635723838e-15
181970.0858610018,1.546421574659498e-15
190546.0717963284,1.560059572700439e-15
199526.2314968918,1.574996698418963e-15
208929.613085408,1.591354125750305e-15
218776.1623949595,1.609263996915664e-15
229086.7652767817,1.628870349533664e-15
239883.2919019537,1.650330111053128e-15
251188.6431509629,1.673814163467897e-15
263026.7991895434,1.699508480998969e-15
275422.8703338221,1.727615343015694e-15
288403.1503126663,1.758354623868154e-15
301995.1720402077,1.79196516045122e-15
316227.7660168443,1.828706197127824e-15
331131.1214825978,1.868858905983251e-15
346736.8504525386,1.912727978100766e-15
363078.0547701087,1.960643278426182e-15
380189.3963205689,2.012961552541627e-15
398107.1705535054,2.070068167930796e-15
416869.3834703439,2.132378864622475e-15
436515.8322401749,2.200341479860607e-15
457088.1896148844,2.274437597943596e-15
478630.0923226482,2.355184058727487e-15
501187.2336272827,2.443134235456546e-15
524807.4602497835,2.538878963366764e-15
549540.873857636,2.64304696354927e-15
575439.937337169,2.756304560400189e-15
602559.5860743704,2.87935443413104e-15
630957.3444802066,3.01293308089216e-15
660693.44800761,3.157806571032257e-15
691830.9709189512,3.314764100540781e-15
724435.9600750055,3.484608722692273e-15
758577.5750292001,3.668144529256461e-15
794328.2347242986,3.866159429418995e-15
831763.771102689,4.079402560495786e-15
870963.5899560995,4.308555274948553e-15
912010.8393559295,4.554194609409486e-15
954992.5860214568,4.816748191178428e-15
1000000.000000022,5.096439727436714e-15
1047128.548050923,5.393224618278979e-15
1096478.196143209,5.706715915167257e-15
1148153.621496908,6.036101895235271e-15
1202264.43461744,6.380058011925259e-15
1258925.411794195,6.736657948369711e-15
1318256.738556436,7.103290897103779e-15
1380384.264602916,7.476594841691294e-15
1445439.77074596,7.852418159950375e-15
1513561.248436242,8.225823719808486e-15
1584893.192461149,8.591150006134901e-15
1659586.907437598,8.94214180943767e-15
1737800.828749415,9.272157862323456e-15
1819700.858610025,9.574454231398303e-15
1905460.71796329,9.842530804774504e-15
1995262.314968925,1.007051549124724e-14
2089296.130854087,1.025354941593257e-14
2187761.623949603,1.038812959226008e-14
2290867.652767826,1.047236594114421e-14
2398832.919019546,1.050611825478123e-14
2511886.431509638,1.049099466691367e-14
2630267.991895443,1.043021312441547e-14
2754228.70333823,1.032834674894072e-14
2884031.503126673,1.019098853861958e-14
3019951.720402087,1.002437785658875e-14
3162277.660168454,9.835030095624144e-15
3311311.214825989,9.629403359421819e-15
3467368.504525398,9.41362473766584e-15
3630780.547701099,9.193286727934254e-15
3801893.963205702,8.973313892882684e-15
3981071.705535067,8.757892243701551e-15
4168693.834703453,8.550449436417743e-15
4365158.322401764,8.353672279658042e-15
4570881.89614886,8.169548549923857e-15
4786300.923226498,7.999421898328319e-15
5011872.336272843,7.844051033960142e-15
5248074.602497852,7.703666900384837e-15
5495408.738576379,7.578023935500816e-15
5754399.373371709,7.466443589788689e-15
6025595.860743725,7.367850046505294e-15
6309573.444802087,7.280799565001673e-15
6606934.480076122,7.203506090891e-15
6918309.709189535,7.133866758221137e-15
7244359.600750079,7.069491619434378e-15
7585775.750292026,7.007742295070393e-15
7943282.347243012,6.945784103465325e-15
8317637.711026917,6.880655451196527e-15
8709635.899561023,6.809356697324636e-15
9120108.393559325,6.728958295109509e-15
9549925.860214598,6.636724874604984e-15
10000000.00000025,6.530248396157464e-15
10471285.48050926,6.407580156309685e-15
10964781.96143213,6.267349012055958e-15
11481536.21496912,6.108852459507633e-15
12022644.34617444,5.932108683487731e-15
12589254.11794199,5.737861456737526e-15
13182567.38556441,5.527535309746716e-15
13803842.6460292,5.303144703097023e-15
14454397.70745965,5.067166744131958e-15
15135612.48436247,4.82239113248224e-15
15848931.92461155,4.571762764492598e-15
16595869.07437604,4.318231658513361e-15
17378008.28749421,4.064622044646833e-15
18197008.58610031,3.81352842920857e-15
19054607.17963297,3.567242122880905e-15
19952623.14968932,3.327707886613436e-15
20892961.30854094,3.096507482819104e-15
21877616.2394961,2.874865188611078e-15
22908676.52767833,2.66366964869127e-15
23988329.19019554,2.46350658430135e-15
25118864.31509647,2.274697546378406e-15
26302679.91895452,2.097340840999435e-15
27542287.0333824,1.931351757434514e-15
28840315.03126683,1.776500157414754e-15
30199517.20402097,1.632444265097868e-15
31622776.60168464,1.49876010489301e-15
33113112.14826,1.374966474156034e-15
34673685.0452541,1.260545632194446e-15
36307805.47701112,1.154960065158683e-15
38018939.63205716,1.057665777528858e-15
39810717.05535082,9.681225909184364e-16
41686938.34703469,8.858019208389566e-16
43651583.2240178,8.101924679233261e-16
45708818.96148877,7.408042134279592e-16
47863009.23226516,6.771710574937586e-16
50118723.36272862,6.188523876863179e-16
52480746.02497872,5.65433817738471e-16
54954087.38576399,5.165272937290145e-16
57543993.7337173,4.717707277429651e-16
60255958.60743746,4.308272873668528e-16
63095734.4480211,3.933844428266385e-16
66069344.80076146,3.591528516486077e-16
69183097.0918956,3.278651428209093e-16
72443596.00750105,2.992746479616976e-16
75857757.50292052,2.731541154043352e-16
79432823.47243041,2.492944338939893e-16
83176377.11026947,2.275033853210319e-16
87096358.99561055,2.076044402270988e-16
91201083.93559359,1.894356054014546e-16
95499258.60214634,1.728483294836806e-16
100000000,1.577064698952014e-16
