spectrum_SAR_implementation.Vout X,spectrum_SAR_implementation.Vout Y
1230.171418529212,-87.84855676841481
1239.934683755635,-97.57390021677445
1249.697948982057,-91.46874525439176
1259.461214208479,-92.80428632407447
1269.224479434902,-93.39509730545508
1278.987744661324,-90.42082157044936
1288.751009887746,-88.75443034208118
1298.514275114169,-92.61925838755973
1308.277540340591,-95.59626250188708
1318.040805567014,-90.08427808800812
1327.804070793436,-88.84871538379002
1337.567336019858,-90.01827520179914
1347.330601246281,-92.32400016865144
1357.093866472703,-91.66083055753312
1366.857131699126,-96.67512427209428
1376.620396925548,-101.4409315018064
1386.38366215197,-94.81531254422609
1396.146927378393,-93.11820036912424
1405.910192604815,-91.9210797161695
1415.673457831238,-92.16565870633414
1425.43672305766,-97.51734399676309
1435.199988284082,-106.2449179760575
1444.963253510505,-96.21312204181571
1454.726518736927,-94.41177681446818
1464.48978396335,-91.72641411727447
1474.253049189772,-89.74089881200484
1484.016314416194,-93.39070543230527
1493.779579642617,-96.10568129066948
1503.542844869039,-95.78190941351382
1513.306110095461,-112.9477833451953
1523.069375321884,-98.20908262472592
1532.832640548306,-93.99847778086398
1542.595905774729,-93.39788436540402
1552.359171001151,-100.1686527263604
1562.122436227573,-91.50986125026458
1571.885701453996,-91.31213807699211
1581.648966680418,-89.60274977946602
1591.412231906841,-87.68718714121449
1601.175497133263,-88.29089780514499
1610.938762359685,-90.41749354124124
1620.702027586108,-113.758450751805
1630.46529281253,-97.842606496614
1640.228558038953,-98.71800435035722
1649.991823265375,-91.92359031578279
1659.755088491797,-94.10611324447287
1669.51835371822,-102.2717989390027
1679.281618944642,-90.39702950667701
1689.044884171064,-91.62115928758901
1698.808149397487,-96.07272227795279
1708.571414623909,-89.67296463668121
1718.334679850332,-90.55324939432535
1728.097945076754,-91.3830406065795
1737.861210303176,-91.56337865620011
1747.624475529599,-91.64861406566162
1757.387740756021,-91.16139086222003
1767.151005982444,-94.99666420999873
1776.914271208866,-93.38441684050282
1786.677536435288,-90.29792205006537
1796.440801661711,-93.67440131660699
1806.204066888133,-99.52531339455757
1815.967332114556,-98.68948041563748
1825.730597340978,-101.7924054560184
1835.4938625674,-97.79517597622815
1845.257127793823,-90.81951281384025
1855.020393020245,-87.93255308777098
1864.783658246668,-88.74077920743042
1874.54692347309,-91.26701232690762
1884.310188699512,-91.88654899757184
1894.073453925935,-94.50514955819864
1903.836719152357,-106.4903393160319
1913.599984378779,-102.6735820750217
1923.363249605202,-102.1515457706001
1933.126514831624,-101.0458283934581
1942.889780058047,-105.6335658263545
1952.653045284469,-94.32042273385213
1962.416310510891,-88.55253320390622
1972.179575737314,-91.63935304778883
1981.942840963736,-98.62188099943023
1991.706106190159,-97.37390759106808
2001.469371416581,-104.1757601421229
2011.232636643003,-95.49104579178891
2020.995901869426,-95.90927066574913
2030.759167095848,-98.45699150166097
2040.522432322271,-90.19082236685286
2050.285697548693,-87.74390811785351
2060.048962775115,-93.07245804910293
2069.812228001538,-96.02931594659394
2079.57549322796,-98.57575464015659
2089.338758454383,-93.48262851903553
2099.102023680805,-92.29451117747588
2108.865288907227,-100.7876216604326
2118.62855413365,-91.35229538572511
2128.391819360072,-86.05761414733286
2138.155084586494,-86.20978448430478
2147.918349812917,-88.19143883291775
2157.681615039339,-89.74945921267297
2167.444880265762,-97.43500318205921
2177.208145492184,-97.55602791707814
2186.971410718606,-94.69738637386071
2196.734675945029,-98.56177341841664
2206.497941171451,-99.12267339524772
2216.261206397874,-94.28806999958375
2226.024471624296,-86.77949496397682
2235.787736850718,-85.88820583218725
2245.551002077141,-88.20090420596202
2255.314267303563,-89.87538080319879
2265.077532529986,-93.85147758666099
2274.840797756408,-96.09416058158635
2284.60406298283,-89.64101737830597
2294.367328209253,-93.41754781644886
2304.130593435675,-94.23167885212672
2313.893858662098,-86.81969658740806
2323.65712388852,-89.19888823185897
2333.420389114942,-95.54834072837346
2343.183654341365,-94.10051517325138
2352.946919567787,-96.22795639755337
2362.710184794209,-103.4582092875345
2372.473450020632,-98.3746173779282
2382.236715247054,-103.1240433494505
2391.999980473477,-100.5737397222255
2401.763245699899,-93.69832660296285
2411.526510926321,-96.54136585113372
2421.289776152744,-101.7827075806335
2431.053041379166,-93.8457697338135
2440.816306605589,-97.88615366648739
2450.579571832011,-106.6171941125202
2460.342837058433,-94.89364295956248
2470.106102284856,-93.48039965953231
2479.869367511278,-92.01451713989059
2489.632632737701,-89.15502396786113
2499.395897964123,-90.09100888256566
2509.159163190545,-93.08323520397784
2518.922428416968,-93.98065670389383
2528.68569364339,-94.38214796332048
2538.448958869812,-95.23544387822128
2548.212224096235,-103.6886708851531
2557.975489322657,-94.27540035902476
2567.73875454908,-93.91189773229152
2577.502019775502,-102.405316185336
2587.265285001924,-100.8596071779684
2597.028550228347,-104.6729916695664
2606.791815454769,-100.2838265009407
2616.555080681192,-104.0258550839601
2626.318345907614,-100.7678183942714
2636.081611134036,-93.16241485323422
2645.844876360459,-90.38250805959095
2655.608141586881,-95.22545830566423
2665.371406813304,-116.0256961652167
2675.134672039726,-92.60724334504042
2684.897937266148,-87.06446221918202
2694.661202492571,-89.42157875628057
2704.424467718993,-93.5070336948358
2714.187732945416,-91.76289841549278
2723.950998171838,-90.99337228043554
2733.71426339826,-88.09490081467736
2743.477528624683,-88.02893999919128
2753.240793851105,-99.08064357100251
2763.004059077527,-97.04931608615527
2772.76732430395,-93.29825155586333
2782.530589530372,-92.27429144969875
2792.293854756795,-100.504888206382
2802.057119983217,-97.53354836699296
2811.820385209639,-98.40092647503081
2821.583650436062,-91.89608929784924
2831.346915662484,-91.48877239022227
2841.110180888907,-91.76426142029538
2850.873446115329,-89.84131496429532
2860.636711341751,-90.76800300316057
2870.399976568174,-102.2641458692099
2880.163241794596,-94.00962226232028
2889.926507021019,-91.3803914027656
2899.689772247441,-92.2145505529499
2909.453037473863,-96.89327126450047
2919.216302700286,-116.6902646614828
2928.979567926708,-96.12550383115325
2938.742833153131,-92.29121634411955
2948.506098379553,-95.98621094963532
2958.269363605975,-98.29115469557917
2968.032628832398,-88.60423622865868
2977.79589405882,-88.12640870358774
2987.559159285242,-92.90179135550316
2997.322424511665,-95.47017391163435
3007.085689738087,-89.50043501898244
3016.84895496451,-89.91628085451782
3026.612220190932,-93.09690016103869
3036.375485417354,-105.1052644509537
3046.138750643777,-99.99855896908242
3055.902015870199,-92.34619511091843
3065.665281096622,-89.31308221264175
3075.428546323044,-90.69407459388215
3085.191811549466,-94.99384125251478
3094.955076775889,-92.92518951017465
3104.718342002311,-87.0376571493597
3114.481607228734,-85.83234435442726
3124.244872455156,-91.63440428186365
3134.008137681578,-97.75445300596047
3143.771402908001,-91.12467029401
3153.534668134423,-99.75928303845612
3163.297933360845,-94.42610877673148
3173.061198587268,-86.34484379937895
3182.82446381369,-86.58311753372081
3192.587729040113,-95.90193388009114
3202.350994266535,-97.72802558466238
3212.114259492957,-93.16379201227407
3221.87752471938,-97.64751713386063
3231.640789945802,-99.40169957373561
3241.404055172225,-96.64435364024128
3251.167320398647,-96.45479308984227
3260.930585625069,-91.66496018524923
3270.693850851492,-89.68659335204221
3280.457116077914,-91.05780945684987
3290.220381304337,-98.98790892640309
3299.983646530759,-90.68167475055192
3309.746911757181,-85.18479690126929
3319.510176983604,-84.8717195403743
3329.273442210026,-87.03052411524432
3339.036707436449,-91.88708366803294
3348.799972662871,-97.84316727256261
3358.563237889293,-98.66912222282564
3368.326503115716,-97.7481651407987
3378.089768342138,-99.89114241959088
3387.85303356856,-96.52632978177154
3397.616298794983,-90.2386464228244
3407.379564021405,-90.51457532980594
3417.142829247828,-93.15474077904076
3426.90609447425,-92.44909181452989
3436.669359700672,-100.2996828128637
3446.432624927095,-100.1450650855151
3456.195890153517,-95.92661528339389
3465.95915537994,-101.2716885849947
3475.722420606362,-92.54587217740691
3485.485685832784,-95.2949097156415
3495.248951059207,-107.7039740568864
3505.012216285629,-101.9072901619265
3514.775481512052,-96.62178633760206
3524.538746738474,-96.07248511631737
3534.302011964896,-102.0223200533376
3544.065277191319,-110.8441170191611
3553.828542417741,-99.40258967894246
3563.591807644164,-90.83221113623914
3573.355072870586,-98.46957548018219
3583.118338097008,-95.43991507455915
3592.881603323431,-100.8338106817432
3602.644868549853,-99.01304086558524
3612.408133776275,-99.03862280325205
3622.171399002698,-94.29791243589221
3631.93466422912,-89.5045393892828
3641.697929455543,-90.56631865726075
3651.461194681965,-102.8737928476296
3661.224459908387,-111.9867312761004
3670.98772513481,-102.6611160097335
3680.750990361232,-97.83364070833984
3690.514255587655,-95.79501924344015
3700.277520814077,-100.0502886175948
3710.040786040499,-102.589484403053
3719.804051266922,-122.2560097380221
3729.567316493344,-97.43112967396326
3739.330581719767,-90.15496420527734
3749.093846946189,-91.31640019286357
3758.857112172611,-96.53534673310276
3768.620377399034,-96.04557010507622
3778.383642625456,-97.1683887853733
3788.146907851878,-95.89987959287187
3797.910173078301,-96.94750985994662
3807.673438304723,-98.9300886138743
3817.436703531146,-94.5286292051139
3827.199968757568,-98.212405540341
3836.96323398399,-92.14984962135148
3846.726499210413,-99.65349752283323
3856.489764436835,-95.62976179049635
3866.253029663258,-91.73593832626091
3876.01629488968,-90.95187049708066
3885.779560116102,-96.03334762148958
3895.542825342525,-100.7014053218103
3905.306090568947,-98.36860858485812
3915.06935579537,-94.15455179933468
3924.832621021792,-90.65674212648476
3934.595886248214,-96.31136969612926
3944.359151474637,-95.75536006832743
3954.122416701059,-89.02789067037604
3963.885681927482,-91.77064169019651
3973.648947153904,-106.186666117076
3983.412212380326,-101.4456695638289
3993.175477606749,-95.18174580842908
4002.938742833171,-94.05491955131735
4012.702008059593,-91.43858135890092
4022.465273286016,-91.03864841281398
4032.228538512438,-96.30281284756575
4041.991803738861,-101.1231442221396
4051.755068965283,-89.94563810235366
4061.518334191705,-88.38983449073825
4071.281599418128,-89.67547377837973
4081.04486464455,-94.24010801479504
4090.808129870973,-94.13527142822196
4100.571395097395,-89.31339016277693
4110.334660323817,-89.56737154102964
4120.097925550239,-97.46260613446957
4129.861190776661,-116.0475748450102
4139.624456003083,-102.1674226215737
4149.387721229505,-104.529729679455
4159.150986455927,-89.31703262059612
4168.914251682349,-88.19577118410065
4178.67751690877,-90.08871247658838
4188.440782135192,-89.16779371486959
4198.204047361614,-89.06971237286442
4207.967312588036,-90.35995417876183
4217.730577814458,-95.4652046074696
4227.49384304088,-93.2159566617039
4237.257108267302,-92.08442499718819
4247.020373493724,-90.24133827183095
4256.783638720146,-92.9205263426509
4266.546903946568,-104.3128044374347
4276.31016917299,-96.48547954170057
4286.073434399412,-96.52769269348072
4295.836699625834,-92.23796583803437
4305.599964852256,-91.80201273997451
4315.363230078678,-95.34749358500147
4325.1264953051,-89.1656816533885
4334.889760531521,-85.85760800892386
4344.653025757943,-89.57483577442032
4354.416290984365,-95.81576241077671
4364.179556210787,-91.92511924267077
4373.942821437209,-97.34572920969741
4383.706086663631,-114.0619045472842
4393.469351890053,-96.97317191635017
4403.232617116475,-93.94275995452909
4412.995882342897,-99.42037992256986
4422.759147569319,-96.54301078845899
4432.522412795741,-95.13792330890001
4442.285678022163,-93.116633661338
4452.048943248585,-91.05894535851526
4461.812208475007,-86.5926891155454
4471.575473701429,-87.74122067489134
4481.33873892785,-104.1262994469995
4491.102004154272,-92.05326993584789
4500.865269380694,-95.60405365739966
4510.628534607116,-95.48393026870785
4520.391799833538,-92.33607511100215
4530.15506505996,-94.53104586046626
4539.918330286382,-96.85582376429028
4549.681595512804,-92.5584417309863
4559.444860739226,-89.88323233693305
4569.208125965648,-91.07699862906706
4578.97139119207,-87.11277548948232
4588.734656418492,-89.2822492782298
4598.497921644914,-93.75029335661233
4608.261186871336,-88.29836885714198
4618.024452097758,-89.5630584465963
4627.78771732418,-102.655478449201
4637.550982550601,-92.64662603902187
4647.314247777023,-95.38092660452671
4657.077513003445,-98.96046585133439
4666.840778229867,-106.5872739222205
4676.604043456289,-94.95456084212793
4686.367308682711,-95.2927666588613
4696.130573909133,-96.8130858171094
4705.893839135555,-112.6343727281419
4715.657104361977,-92.97425696452646
4725.420369588399,-90.68762695856825
4735.183634814821,-91.58747993271569
4744.946900041243,-91.9370558519379
4754.710165267665,-95.60639440829434
4764.473430494087,-90.44851648373788
4774.236695720509,-88.9835860779643
4783.999960946931,-93.43368569278945
4793.763226173352,-93.89530320304635
4803.526491399774,-93.07914409598206
4813.289756626196,-94.80430054313629
4823.053021852618,-92.19203969155275
4832.81628707904,-89.31441086852575
4842.579552305462,-88.5666334444762
4852.342817531884,-91.37700870314013
4862.106082758306,-96.35383138380533
4871.869347984728,-99.05386216944457
4881.63261321115,-95.4767774005159
4891.395878437572,-90.78839833912164
4901.159143663994,-88.53137437741549
4910.922408890416,-87.9128861345356
4920.685674116838,-89.78420360220048
4930.44893934326,-98.52458659602991
4940.212204569681,-101.751833403231
4949.975469796103,-95.78213323924844
4959.738735022525,-96.28669246273638
4969.502000248947,-99.14581360334151
4979.265265475369,-99.05354916847861
4989.028530701791,-97.88992718943814
4998.791795928213,-104.2902198747612
