input noise; V**2 / Hz X,input noise; V**2 / Hz Y
158489.3192461143,3.017543364916129e-15
165958.6907437592,3.018800115146118e-15
173780.0828749408,3.020216474858973e-15
181970.0858610018,3.021805885851816e-15
190546.0717963284,3.023583134832247e-15
199526.2314968918,3.025564472759239e-15
208929.613085408,3.027767744518682e-15
218776.1623949595,3.030212529651966e-15
229086.7652767817,3.032920294871603e-15
239883.2919019537,3.035914559103757e-15
251188.6431509629,3.03922107179147e-15
263026.7991895434,3.042868005170157e-15
275422.8703338221,3.046886161183724e-15
288403.1503126663,3.051309193640844e-15
301995.1720402077,3.056173846108461e-15
316227.7660168443,3.061520205896156e-15
331131.1214825978,3.067391974290135e-15
346736.8504525386,3.073836752937251e-15
363078.0547701087,3.080906345943131e-15
380189.3963205689,3.088657076816639e-15
398107.1705535054,3.097150118844789e-15
416869.3834703439,3.106451836792635e-15
436515.8322401749,3.116634136962538e-15
457088.1896148844,3.127774821581137e-15
478630.0923226482,3.139957942169734e-15
501187.2336272827,3.153274144946618e-15
524807.4602497835,3.167820999352273e-15
549540.873857636,3.183703298417344e-15
575439.937337169,3.201033316835068e-15
602559.5860743704,3.219931009174443e-15
630957.3444802066,3.240524126587199e-15
660693.44800761,3.262948225525315e-15
691830.9709189512,3.287346536296289e-15
724435.9600750055,3.313869652642987e-15
758577.5750292001,3.342674995855484e-15
794328.2347242986,3.373925998138556e-15
831763.771102689,3.407790940045509e-15
870963.5899560995,3.444441365788955e-15
912010.8393559295,3.484049988296557e-15
954992.5860214568,3.526787983290743e-15
1000000.000000022,3.572821558946838e-15
1047128.548050923,3.622307675632886e-15
1096478.196143209,3.675388780063593e-15
1148153.621496908,3.732186411639121e-15
1202264.43461744,3.792793538170543e-15
1258925.411794195,3.857265486801782e-15
1318256.738556436,3.925609357827397e-15
1380384.264602916,3.997771849377378e-15
1445439.77074596,4.073625485651631e-15
1513561.248436242,4.152953337324682e-15
1584893.192461149,4.23543245688834e-15
1659586.907437598,4.320616430268053e-15
1737800.828749415,4.40791767292766e-15
1819700.858610025,4.496590373191549e-15
1905460.71796329,4.585715299466835e-15
1995262.314968925,4.674188022229699e-15
2089296.130854087,4.760712422295665e-15
2187761.623949603,4.843801613109485e-15
2290867.652767826,4.921788528258837e-15
2398832.919019546,4.992848334466681e-15
2511886.431509638,5.05503444014356e-15
2630267.991895443,5.106329109842902e-15
2754228.70333823,5.144708534113284e-15
2884031.503126673,5.168220676873735e-15
3019951.720402087,5.175072452254046e-15
3162277.660168454,5.163720990937699e-15
3311311.214825989,5.13296224401205e-15
3467368.504525398,5.082009274313573e-15
3630780.547701099,5.01055259287977e-15
3801893.963205702,4.918795974839187e-15
3981071.705535067,4.807463300719034e-15
4168693.834703453,4.677774858940389e-15
4365158.322401764,4.531394770595042e-15
4570881.89614886,4.370354224860067e-15
4786300.923226498,4.196957544337654e-15
5011872.336272843,4.013679388918765e-15
5248074.602497852,3.823061533741662e-15
5495408.738576379,3.627616731456232e-15
5754399.373371709,3.429745477859649e-15
6025595.860743725,3.231669416337931e-15
6309573.444802087,3.035383007061373e-15
6606934.480076122,2.842623240668879e-15
6918309.709189535,2.654855769462187e-15
7244359.600750079,2.473274924160691e-15
7585775.750292026,2.298814652207006e-15
7943282.347243012,2.132167368135738e-15
8317637.711026917,1.973807936815462e-15
8709635.899561023,1.824020406758158e-15
9120108.393559325,1.682925580416683e-15
9549925.860214598,1.550507982522183e-15
10000000.00000025,1.426641221242361e-15
10471285.48050926,1.31111110607457e-15
10964781.96143213,1.203636182254317e-15
11481536.21496912,1.103885565775076e-15
12022644.34617444,1.011494123624604e-15
12589254.11794199,9.260751510549075e-16
13182567.38556441,8.472307626900579e-16
13803842.6460292,7.745602473593197e-16
14454397.70745965,7.076666466309107e-16
15135612.48436247,6.461618113872028e-16
15848931.92461155,5.896701751022136e-16
16595869.07437604,5.378314610165318e-16
17378008.28749421,4.903025162287862e-16
18197008.58610031,4.467584409661468e-16
19054607.17963297,4.068931573610864e-16
19952623.14968932,3.704195398066156e-16
20892961.30854094,3.370692088541039e-16
21877616.2394961,3.065920728484108e-16
22908676.52767833,2.787556860714781e-16
23988329.19019554,2.533444789764732e-16
25118864.31509647,2.301589049589442e-16
26302679.91895452,2.090145388123389e-16
27542287.0333824,1.897411543237176e-16
28840315.03126683,1.721818021559223e-16
30199517.20402097,1.561919040228651e-16
31622776.60168464,1.41638375002141e-16
33113112.14826,1.283987824735432e-16
34673685.0452541,1.163605474763194e-16
36307805.47701112,1.054201921184125e-16
38018939.63205716,9.548263494557321e-17
39810717.05535082,8.646053480519163e-17
41686938.34703469,7.827368265453242e-17
43651583.2240178,7.08484399162027e-17
45708818.96148877,6.411722133749545e-17
47863009.23226516,5.801801983626234e-17
50118723.36272862,5.249397049213947e-17
52480746.02497872,4.749295065032948e-17
54954087.38576399,4.296721302989232e-17
57543993.7337173,3.887304875440317e-17
60255958.60743746,3.517047733438195e-17
63095734.4480211,3.182296081181262e-17
66069344.80076146,2.879713951035991e-17
69183097.0918956,2.606258710326446e-17
72443596.00750105,2.359158299739301e-17
75857757.50292052,2.135890032073713e-17
79432823.47243041,1.934160807789329e-17
83176377.11026947,1.751888629241618e-17
87096358.99561055,1.58718531781291e-17
91201083.93559359,1.438340356842733e-17
95499258.60214634,1.303805798135938e-17
100000000,1.182182180963338e-17
