spectrum_SAR_implementation.Vout X,spectrum_SAR_implementation.Vout Y
2177.739691747294,-97.40930396011836
2187.50534058921,-92.87182315974256
2197.270989431127,-106.915391492736
2207.036638273043,-97.03846089771537
2216.802287114959,-103.0605560012086
2226.567935956875,-91.4867193992132
2236.333584798791,-88.82140556480684
2246.099233640707,-91.21630162637827
2255.864882482623,-94.55690479901342
2265.630531324539,-104.9168612143073
2275.396180166455,-95.19185183461758
2285.161829008372,-92.38939308562691
2294.927477850288,-105.2375669555239
2304.693126692204,-90.14349499369968
2314.45877553412,-89.91245690024627
2324.224424376036,-99.76092980466596
2333.990073217952,-102.708633475584
2343.755722059868,-100.3840571324644
2353.521370901784,-99.18420505426027
2363.287019743701,-111.5656923619091
2373.052668585617,-119.6150140976678
2382.818317427533,-98.20137177946451
2392.583966269449,-90.45262196244852
2402.349615111365,-93.10523661993983
2412.115263953281,-101.4373458929268
2421.880912795197,-95.40676817544905
2431.646561637113,-92.44756747189179
2441.412210479029,-92.82330369411324
2451.177859320946,-91.51729858335734
2460.943508162862,-93.63747954396514
2470.709157004778,-101.533429177199
2480.474805846694,-106.039573949461
2490.24045468861,-94.53801018588449
2500.006103530526,-101.164868508325
2509.771752372442,-95.50620419021755
2519.537401214358,-92.722650452637
2529.303050056275,-96.86780240370086
2539.068698898191,-107.0548461530548
2548.834347740107,-90.65875807902694
2558.599996582023,-88.58789332463044
2568.365645423939,-92.90162533371929
2578.131294265855,-90.4117753899523
2587.896943107771,-87.98412607792619
2597.662591949687,-87.15143197187032
2607.428240791603,-89.78543265275775
2617.19388963352,-90.97833676558581
2626.959538475436,-92.63561605504316
2636.725187317352,-99.78501418385002
2646.490836159268,-90.12780698456353
2656.256485001184,-90.8159128850243
2666.0221338431,-92.5895473080823
2675.787782685016,-94.06468142842158
2685.553431526932,-91.80997782824561
2695.319080368849,-93.31798380013979
2705.084729210765,-97.95384725319444
2714.850378052681,-90.71558689412227
2724.616026894597,-87.88276432082098
2734.381675736513,-92.86461477959328
2744.147324578429,-97.81630171482877
2753.912973420345,-99.28566411770754
2763.678622262261,-96.63371325186716
2773.444271104177,-93.952898104095
2783.209919946094,-97.27498002994673
2792.97556878801,-97.88415618721183
2802.741217629926,-91.22606509129552
2812.506866471842,-99.8920226543396
2822.272515313758,-94.95078862011427
2832.038164155674,-95.7818524430092
2841.80381299759,-106.2041073077995
2851.569461839506,-96.83662625416572
2861.335110681423,-90.66191430193717
2871.100759523339,-91.20815532181366
2880.866408365255,-109.7658502300409
2890.632057207171,-92.20574116829431
2900.397706049087,-94.03567370519664
2910.163354891003,-106.2805429425251
2919.929003732919,-101.634048551511
2929.694652574835,-100.1198755294862
2939.460301416751,-96.52885746019676
2949.225950258668,-92.77510723346568
2958.991599100584,-88.69569233470264
2968.7572479425,-96.45580540794657
2978.522896784416,-103.3157342597976
2988.288545626332,-100.0507050758202
2998.054194468248,-97.80167408821818
3007.819843310164,-92.92551991976281
3017.58549215208,-88.78382882993265
3027.351140993997,-88.60539483836278
3037.116789835913,-88.66445113248318
3046.882438677829,-89.12468779273189
3056.648087519745,-93.31157744293239
3066.413736361661,-97.38435521072915
3076.179385203577,-97.05748446345446
3085.945034045493,-99.70007987081857
3095.710682887409,-98.45486788376849
3105.476331729325,-100.8364576796047
3115.241980571242,-98.13027777487588
3125.007629413158,-97.18359763279388
3134.773278255074,-93.59619083780588
3144.53892709699,-97.59130435666891
3154.304575938906,-101.8016823597817
3164.070224780822,-100.1685648894702
3173.835873622738,-95.14274156247049
3183.601522464654,-89.67460243678217
3193.367171306571,-92.47030060059026
3203.132820148487,-91.30990696729282
3212.898468990403,-93.3771429154534
3222.664117832319,-92.30171470882189
3232.429766674235,-86.9016202305432
3242.195415516151,-88.84903684069161
3251.961064358067,-101.5700942017315
3261.726713199983,-94.88055341100321
3271.492362041899,-90.21051975508837
3281.258010883816,-90.89459556474749
3291.023659725732,-92.60432917423523
3300.789308567648,-90.54770970909472
3310.554957409564,-90.78235727478484
3320.32060625148,-97.84349163006796
3330.086255093396,-102.6071970885748
3339.851903935312,-89.4284007403455
3349.617552777228,-86.866033159216
3359.383201619145,-92.02908072911791
3369.148850461061,-94.40553080210144
3378.914499302977,-94.11464503923739
3388.680148144893,-96.10385579818993
3398.445796986809,-104.3314963002008
3408.211445828725,-102.6819727998361
3417.977094670641,-99.76484171150045
3427.742743512557,-92.16106233714174
3437.508392354473,-91.07781877193736
3447.27404119639,-93.30327793330716
3457.039690038306,-92.13353836575379
3466.805338880222,-91.14879436703072
3476.570987722138,-90.57419391565364
3486.336636564054,-96.10107962218878
3496.10228540597,-103.1413837718377
3505.867934247886,-98.16513691748243
3515.633583089802,-97.43970812375458
3525.399231931719,-94.54519418160005
3535.164880773635,-106.5675718945133
3544.930529615551,-102.3773132988362
3554.696178457467,-103.3978776907537
3564.461827299383,-99.46840826939939
3574.227476141299,-93.54551056328248
3583.993124983215,-97.58716118498391
3593.758773825131,-98.59545783489475
3603.524422667047,-94.95195235880402
3613.290071508964,-94.9999947383583
3623.05572035088,-94.72834798890409
3632.821369192796,-95.49122291257235
3642.587018034712,-90.73362043075753
3652.352666876628,-89.22045345923894
3662.118315718544,-89.82688872011778
3671.88396456046,-93.62596339998886
3681.649613402376,-98.65437729595502
3691.415262244293,-92.52938107020771
3701.180911086209,-90.23607243331709
3710.946559928125,-93.90438843589698
3720.712208770041,-91.65449396600334
3730.477857611957,-90.54150322026493
3740.243506453873,-97.0357424391797
3750.009155295789,-93.33208413881229
3759.774804137705,-93.31687302160643
3769.540452979621,-89.1012055199367
3779.306101821538,-87.94980097802467
3789.071750663454,-94.09074853515442
3798.83739950537,-90.66166836207776
3808.603048347286,-86.75330785942718
3818.368697189202,-90.42845218946221
3828.134346031118,-88.58986277913641
3837.899994873034,-89.84259990689063
3847.66564371495,-94.96165684823501
3857.431292556867,-96.08860910031525
3867.196941398783,-101.5499451100029
3876.962590240699,-93.09758122926482
3886.728239082615,-91.21638126613607
3896.493887924531,-90.63787549580346
3906.259536766447,-89.54874650849857
3916.025185608363,-90.56003553075371
3925.790834450279,-96.03770415170949
3935.556483292195,-105.0235011998024
3945.322132134112,-93.01505149650397
3955.087780976028,-89.90176703922285
3964.853429817944,-96.67596967327248
3974.61907865986,-110.5338433394556
3984.384727501776,-98.20247258447901
3994.150376343692,-100.2936291273097
4003.916025185608,-97.53601573287717
4013.681674027524,-94.3788392351706
4023.447322869441,-102.1058721509006
4033.212971711357,-96.38018371621797
4042.978620553273,-102.6900355481523
4052.744269395189,-91.96539022953834
4062.509918237105,-88.22366502389058
4072.275567079021,-85.56030703050379
4082.041215920937,-85.28266144458767
4091.806864762853,-90.44417951788903
4101.572513604769,-102.2112589809423
4111.338162446686,-98.71541710195478
4121.103811288602,-97.65319678312611
4130.869460130518,-99.78379637000877
4140.635108972434,-93.04254612564692
4150.40075781435,-97.30627039607143
4160.166406656266,-95.11512140512322
4169.932055498182,-91.72074230199297
4179.697704340098,-94.51288780577374
4189.463353182015,-96.30670904322034
4199.229002023931,-98.6097408729748
4208.994650865847,-96.0658837849784
4218.760299707763,-103.7117610552432
4228.525948549679,-94.59431587886439
4238.291597391595,-89.9003275353047
4248.057246233511,-97.71645841509476
4257.822895075427,-92.87829271513311
4267.588543917343,-90.51432183014481
4277.35419275926,-89.69741918911411
4287.119841601176,-90.83209782207041
4296.885490443092,-96.52373897087753
4306.651139285008,-94.27474962584063
4316.416788126924,-91.8047816287544
4326.18243696884,-95.75565888506389
4335.948085810756,-101.2343220011963
4345.713734652672,-92.8277518693212
4355.479383494589,-92.70416521488301
4365.245032336505,-102.2796505733386
4375.010681178421,-109.4953100509658
4384.776330020337,-98.14138859858404
4394.541978862253,-91.24556563924398
4404.307627704169,-94.1063877532761
4414.073276546085,-96.97880839680082
4423.838925388001,-94.06991649958371
4433.604574229917,-93.24190735727606
4443.370223071834,-90.89485471323289
4453.13587191375,-88.76898921643408
4462.901520755666,-92.16424156022683
4472.667169597582,-98.05283589346097
4482.432818439498,-94.48051760275146
4492.198467281414,-100.1244854035746
4501.96411612333,-107.9203007215734
4511.729764965246,-103.5051847999301
4521.495413807163,-103.6495008622227
4531.261062649079,-100.5750000880637
4541.026711490995,-94.90920962431623
4550.792360332911,-96.58580587389231
4560.558009174827,-94.13415222264496
4570.323658016743,-93.80566724022222
4580.089306858659,-93.62084219089995
4589.854955700575,-88.52057593001132
4599.620604542491,-86.30361787523415
4609.386253384408,-90.97346987440397
4619.151902226324,-101.462601072215
4628.91755106824,-99.91806901517968
4638.683199910156,-101.6925102500826
4648.448848752072,-96.70557959995375
4658.214497593988,-96.06964536414108
4667.980146435904,-101.5813400597758
4677.74579527782,-102.6702486199532
4687.511444119737,-102.4762203789961
4697.277092961653,-98.94921806973352
4707.042741803569,-93.0657070240941
4716.808390645485,-94.41928191124843
4726.574039487401,-89.03106760656581
4736.339688329317,-92.10105771201766
4746.105337171233,-113.3805595257638
4755.870986013149,-96.64377646270721
4765.636634855065,-100.9284901282643
4775.402283696982,-93.46017176452801
4785.167932538898,-91.27986622197886
4794.933581380814,-90.25195859752584
4804.69923022273,-89.09161562877493
4814.464879064646,-89.99028928820485
4824.230527906562,-91.06165449399211
4833.996176748478,-92.56650874624327
4843.761825590394,-97.78530836885824
4853.527474432311,-111.2518616133858
4863.293123274227,-97.38225387757446
4873.058772116143,-96.78106089491848
4882.824420958059,-103.3332462449729
4892.590069799975,-103.0104889069925
4902.355718641891,-119.1721783627217
4912.121367483807,-98.20478043599357
4921.887016325723,-94.24124140330606
4931.652665167639,-92.63220497218214
4941.418314009556,-88.10723289134944
4951.183962851472,-87.49742432072426
4960.949611693388,-96.78209798894409
4970.715260535304,-97.81731723471228
4980.48090937722,-93.10748832821666
4990.246558219136,-89.58701548562516
5000.012207061052,-95.94136409279454
