Full Swing Tran Plot X,Full Swing Tran Plot Y,out SR+ Plot X,out SR+ Plot Y,in SR+ Plot X,in SR+ Plot Y
2.17676141633479e-06,0.5998217690219424,2.17676141633479e-06,0.1949033758699363,2.17676141633479e-06,1.2
2.453669844830881e-06,0.5997258452350538,2.453669844830881e-06,0.2318003065084147,2.453669844830881e-06,1.2
2.76959091679026e-06,0.5996066613197225,2.76959091679026e-06,0.2830018700171077,2.76959091679026e-06,1.2
2.992571639143657e-06,0.5995176018524504,2.992571639143657e-06,0.3230706764690151,2.992571639143657e-06,1.2
3.161794083057526e-06,0.5994477975252145,3.161794083057526e-06,0.3540544321214992,3.161794083057526e-06,1.2
3.308753514238482e-06,0.5993858088931995,3.308753514238482e-06,0.3801524806125662,3.308753514238482e-06,1.2
3.445750479755246e-06,0.59932691395777,3.445750479755246e-06,0.4029454298643168,3.445750479755246e-06,1.2
3.586821353558254e-06,0.5992651060444911,3.586821353558254e-06,0.4242192592344181,3.586821353558254e-06,1.2
3.744056857925177e-06,0.5991947000305202,3.744056857925177e-06,0.4447974536263339,3.744056857925177e-06,1.2
3.931919017305792e-06,0.5991082002600824,3.931919017305792e-06,0.4647178111025833,3.931919017305792e-06,1.2
4.178583386044897e-06,0.5989900538371778,4.178583386044897e-06,0.4832950239539271,4.178583386044897e-06,1.2
4.396127785066998e-06,0.5988809827430736,4.396127785066998e-06,0.4931623711303713,4.396127785066998e-06,1.2
4.619223189939843e-06,0.5987638257467659,4.619223189939843e-06,0.4980076021264508,4.619223189939843e-06,1.2
4.84258368015778e-06,0.5986407048718068,4.84258368015778e-06,0.4988167997474292,4.84258368015778e-06,1.2
5.049349506539905e-06,0.5985212606521403,5.049349506539905e-06,0.4971237988771899,5.049349506539905e-06,1.2
5.252504483167356e-06,0.5983986584847257,5.252504483167356e-06,0.4942081563858832,5.252504483167356e-06,1.2
5.459106361603974e-06,0.5982685942065683,5.459106361603974e-06,0.4908786651906062,5.459106361603974e-06,1.2
5.675336277559011e-06,0.5981268301690551,5.675336277559011e-06,0.4877955029707669,5.675336277559011e-06,1.2
5.909562223807624e-06,0.5979670348091167,5.909562223807624e-06,0.4856052921112117,5.909562223807624e-06,1.2
6.173253297055753e-06,0.5977798954378578,6.173253297055753e-06,0.4851176053555475,6.173253297055753e-06,1.2
6.489592004997132e-06,0.5975462095193035,6.489592004997132e-06,0.4876003901101374,6.489592004997132e-06,1.2
6.943795117122929e-06,0.5971953579210241,6.943795117122929e-06,0.4964912605530686,6.943795117122929e-06,1.2
7.451073763865909e-06,0.5967847393215834,7.451073763865909e-06,0.5117960595016127,7.451073763865909e-06,1.2
7.837018036068613e-06,0.5964610975508077,7.837018036068613e-06,0.5256679184339255,7.837018036068613e-06,1.2
8.197740612668096e-06,0.5961506755980952,8.197740612668096e-06,0.5391302175058412,8.197740612668096e-06,1.2
8.564728227201792e-06,0.5958269733403847,8.564728227201792e-06,0.5523798922542018,8.564728227201792e-06,1.2
8.959684076588121e-06,0.5954690300796296,8.959684076588121e-06,0.5655206695893229,8.959684076588121e-06,1.2
9.442163706784128e-06,0.5950169473874366,9.442163706784128e-06,0.5798111726821265,9.442163706784128e-06,1.2
1.029549854863899e-05,0.5941745652315634,1.029549854863899e-05,0.6019928608566494,1.029549854863899e-05,1.2
1.097967971365931e-05,0.5934598110984406,1.097967971365931e-05,0.6184978994949575,1.097967971365931e-05,1.2
1.161700997318892e-05,0.5927639287561364,1.161700997318892e-05,0.633784922457594,1.161700997318892e-05,1.2
1.236379904079534e-05,0.5919144523109722,1.236379904079534e-05,0.6517752794008751,1.236379904079534e-05,1.2
1.35383743627938e-05,0.590509444072876,1.35383743627938e-05,0.6783359076026171,1.35383743627938e-05,1.2
1.449480861987637e-05,0.5893050516235394,1.449480861987637e-05,0.6968690393739927,1.449480861987637e-05,1.2
1.543672515531484e-05,0.5880668700848799,1.543672515531484e-05,0.7117385809991988,1.543672515531484e-05,1.2
1.670141569749889e-05,0.5863244831325845,1.670141569749889e-05,0.7271924604282924,1.670141569749889e-05,1.2
1.78436922279147e-05,0.5846772897258906,1.78436922279147e-05,0.7381498916099404,1.78436922279147e-05,1.2
1.900179332031963e-05,0.5829444587923459,1.900179332031963e-05,0.7476728912286303,1.900179332031963e-05,1.2
2.023621265290419e-05,0.5810208456762578,2.023621265290419e-05,0.7568741794234136,2.023621265290419e-05,1.2
2.175474754587419e-05,0.5785427351564553,2.175474754587419e-05,0.767131814768222,2.175474754587419e-05,1.2
2.431201557861533e-05,0.5741260697245714,2.431201557861533e-05,0.7815718474175469,2.431201557861533e-05,1.2
2.68001466803821e-05,0.5695689323797338,2.68001466803821e-05,0.7925423143491666,2.68001466803821e-05,1.2
3.007031157681689e-05,0.56322548735792,3.007031157681689e-05,0.8037854345618219,3.007031157681689e-05,1.2
3.332240066749432e-05,0.5565596335336196,3.332240066749432e-05,0.812716302962652,3.332240066749432e-05,1.2
3.675761308449141e-05,0.5491674201321084,3.675761308449141e-05,0.8206027156918269,3.675761308449141e-05,1.2
4.097968203340121e-05,0.5396361323257672,4.097968203340121e-05,0.8287970974185946,4.097968203340121e-05,1.2
4.578704777729911e-05,0.5282912236193741,4.578704777729911e-05,0.8367046370695395,4.578704777729911e-05,1.2
5.074252244277034e-05,0.516145471357401,5.074252244277034e-05,0.8437421550844707,5.074252244277034e-05,1.2
5.595842243874904e-05,0.5029563005238077,5.595842243874904e-05,0.8502481759784168,5.595842243874904e-05,1.2
6.132251105568385e-05,0.4890520641624709,6.132251105568385e-05,0.8561548414539053,6.132251105568385e-05,1.2
6.68166924773804e-05,0.4745442089430016,6.68166924773804e-05,0.8615031877555238,6.68166924773804e-05,1.2
7.291551804196363e-05,0.4582248613207164,7.291551804196363e-05,0.8667476666511431,7.291551804196363e-05,1.2
7.911123991192647e-05,0.4415096061045432,7.911123991192647e-05,0.8714675502608691,7.911123991192647e-05,1.2
8.52685595109441e-05,0.424847216357192,8.52685595109441e-05,0.8756662205811769,8.52685595109441e-05,1.2
9.209691604338007e-05,0.4064042649388775,9.209691604338007e-05,0.8798567426625925,9.209691604338007e-05,1.2
0.0001002157138634661,0.3846484578210977,0.0001002157138634661,0.884322058308678,0.0001002157138634661,1.2
0.0001099386772864007,0.3590153261661696,0.0001099386772864007,0.8890793349956688,0.0001099386772864007,1.2
0.0001215078678170737,0.3293613591862237,0.0001215078678170737,0.8940800832672809,0.0001215078678170737,1.2
0.0001353668747334205,0.2954080584875226,0.0001353668747334205,0.8993404942006529,0.0001353668747334205,1.2
0.0001525753646290372,0.2561863311435317,0.0001525753646290372,0.9050327434398691,0.0001525753646290372,1.2
0.0001737585943022557,0.2132228259499981,0.0001737585943022557,0.9110913315955508,0.0001737585943022557,1.2
0.0001963679189645835,0.1747968253078655,0.0001963679189645835,0.9166974250666111,0.0001963679189645835,1.2
0.0002202670565418301,0.1434440828233677,0.0002202670565418301,0.9218980414086367,0.0002202670565418301,1.2
0.0002462300618819556,0.1209454934060924,0.0002462300618819556,0.9269052853188122,0.0002462300618819556,1.2
0.0002760582073148839,0.1104203133761057,0.0002760582073148839,0.9320288647118682,0.0002760582073148839,1.2
0.0003161500239866486,0.1225542815632524,0.0003161500239866486,0.9381282313972973,0.0003161500239866486,1.2
0.0003652677229016764,0.1786629535154913,0.0003652677229016764,0.9446960948578991,0.0003652677229016764,1.2
0.0004013901495069813,0.2464444747075822,0.0004013901495069813,0.9490289994032138,0.0004013901495069813,1.2
0.0004291423917345088,0.3112338069191672,0.0004291423917345088,0.952125395503134,0.0004291423917345088,1.2
0.0004533964507090563,0.3751332380992448,0.0004533964507090563,0.9546912975975146,0.0004533964507090563,1.2
0.0004580544004388961,0.3881117581850758,0.0004580544004388961,0.9551699182736794,0.0004580544004388961,1.2
0.0004650094831871204,0.4078178506912031,0.0004650094831871204,0.9558783489870591,0.0004650094831871204,1.2
0.0004684255266816456,0.4176285352517466,0.0004684255266816456,0.9562227284870914,0.0004684255266816456,1.2
0.0004723791505411216,0.4290815488573798,0.0004723791505411216,0.9566185390825571,0.0004723791505411216,1.2
0.0004755607059932621,0.4383700954640918,0.0004755607059932621,0.9569354048924195,0.0004755607059932621,1.2
0.0004781687938325645,0.44602967794851,0.0004781687938325645,0.9571943927018403,0.0004781687938325645,1.2
0.0004808266475903518,0.4538752039602673,0.0004808266475903518,0.9574574087783262,0.0004808266475903518,1.2
0.0004826620225797079,0.4593154186990563,0.0004826620225797079,0.9576380058487964,0.0004826620225797079,1.2
0.0004846339555340125,0.4651799443310933,0.0004846339555340125,0.9578310306730248,0.0004846339555340125,1.2
0.0004861365537811315,0.4696617814749163,0.0004861365537811315,0.9579775005416405,0.0004861365537811315,1.2
0.000487276388692089,0.473068922907006,0.000487276388692089,0.9580880892588557,0.000487276388692089,1.2
0.0004882610466905655,0.476017161680086,0.0004882610466905655,0.9581836694675999,0.0004882610466905655,1.2
0.0004892357547173054,0.4789400062128399,0.0004892357547173054,0.958278161988096,0.0004892357547173054,1.2
0.0004897799893193345,0.4805738570374278,0.0004897799893193345,0.9583308683700745,0.0004897799893193345,1.2
0.0004903457630372865,0.482273846951256,0.0004903457630372865,0.9583856332015087,0.0004903457630372865,1.2
0.0004908441768646802,0.4837727444395948,0.0004908441768646802,0.9584338571838769,0.0004908441768646802,1.2
0.0004913935021012029,0.4854261401807312,0.0004913935021012029,0.958486989893151,0.0004913935021012029,1.2
0.0004922708282561562,0.4880694366718568,0.0004922708282561562,0.9585718170289041,0.0004922708282561562,1.2
0.0004929114809951975,0.4900015069753497,0.0004929114809951975,0.958633739570245,0.0004929114809951975,1.2
0.0004934809790192893,0.4917201994917509,0.0004934809790192893,0.9586886617579032,0.0004934809790192893,1.2
0.0004939567194069104,0.4931568060883037,0.0004939567194069104,0.9587345206885337,0.0004939567194069104,1.2
0.0004943568171484062,0.4943656244065517,0.0004943568171484062,0.9587730813118661,0.0004943568171484062,1.2
0.0004947343361087749,0.495506781704287,0.0004947343361087749,0.9588094634708699,0.0004947343361087749,1.2
0.000495122986979218,0.4966821782145625,0.000495122986979218,0.9588469177861072,0.000495122986979218,1.2
0.0004955546869223626,0.4979884885580214,0.0004955546869223626,0.9588885213274684,0.0004955546869223626,1.2
0.0004960802902982278,0.4995799727611084,0.0004960802902982278,0.9589391765946386,0.0004960802902982278,1.2
0.0004965308707311683,0.500945172749545,0.0004965308707311683,0.9589826040643766,0.0004965308707311683,1.2
0.0004969148152169213,0.5021090959980816,0.0004969148152169213,0.9590196112798983,0.0004969148152169213,1.2
0.0004972567195803382,0.5031460407874412,0.0004972567195803382,0.9590525682629604,0.0004972567195803382,1.2
0.0004975829221073184,0.5041357648403049,0.0004975829221073184,0.9590840134195223,0.0004975829221073184,1.2
0.0004979054602265593,0.5051147334524665,0.0004979054602265593,0.9591151070090944,0.0004979054602265593,1.2
0.0004981879841631855,0.5059725547632431,0.0004981879841631855,0.9591423444546852,0.0004981879841631855,1.2
0.0004984549653864604,0.5067834310431707,0.0004984549653864604,0.9591680845765681,0.0004984549653864604,1.2
0.0004987291060217057,0.5076163107049126,0.0004987291060217057,0.9591945160385859,0.0004987291060217057,1.2
0.0004989591850126257,0.5083155169917679,0.0004989591850126257,0.9592167000449313,0.0004989591850126257,1.2
0.0004991306686726325,0.5088367725011068,0.0004991306686726325,0.9592332431796374,0.0004991306686726325,1.2
0.0004992810132892412,0.5092938560521748,0.0004992810132892412,0.959247714273932,0.0004992810132892412,1.2
0.0004994390973317293,0.5097745423852575,0.0004994390973317293,0.9592629126324158,0.0004994390973317293,1.2
0.0004995987231299617,0.5102600024650048,0.0004995987231299617,0.959278243539299,0.0004995987231299617,1.2
0.0004997789237570216,0.5108081339388459,0.0004997789237570216,0.9592955347727398,0.0004997789237570216,1.2
0.0004999664421751942,0.511378639642834,0.0004999664421751942,0.9593135126259977,0.0004999664421751942,1.2
0.0005001752321173102,0.512013995097096,0.0005001752321173102,0.9593335126075344,0.0005001752321173102,1.2
0.0005004033440924256,0.5127083146289132,0.0005004033440924256,0.9593553435708715,0.0005004033440924256,1.2
0.0005006109421637813,0.5133403391271838,0.0005006109421637813,0.9593751937548675,0.0005006109421637813,1.2
0.0005008139841558531,0.5139586324970943,0.0005008139841558531,0.9593945925224368,0.0005008139841558531,1.2
0.0005010222243004921,0.5145928910895057,0.0005010222243004921,0.9594144720825312,0.0005010222243004921,1.2
0.0005012403052412002,0.5152572745539925,0.0005012403052412002,0.9594352743156587,0.0005012403052412002,1.2
0.0005014767502223193,0.5159777707274417,0.0005014767502223193,0.959457809384303,0.0005014767502223193,1.2
0.0005017449189241382,0.5167951533809219,0.0005017449189241382,0.9594833448912904,0.0005017449189241382,1.2
0.0005020685705791047,0.5177819449007348,0.0005020685705791047,0.9595141320449175,0.0005020685705791047,1.2
0.0005024841125842245,0.5190493861407196,0.0005024841125842245,0.9595536118095069,0.0005024841125842245,1.2
0.0005029720710439678,0.5205383809891739,0.0005029720710439678,0.959599905688128,0.0005029720710439678,1.2
0.0005034436237368946,0.5219779928785279,0.0005034436237368946,0.9596445790048403,0.0005034436237368946,1.2
0.0005039261493742008,0.5234517775180497,0.0005039261493742008,0.9596902304454519,0.0005039261493742008,1.2
0.00050440333757814,0.5249099132165023,0.00050440333757814,0.9597353194895152,0.00050440333757814,1.2
0.0005048703941018026,0.526337704540057,0.0005048703941018026,0.9597793991911369,0.0005048703941018026,1.2
0.0005053671025094699,0.5278567947540839,0.0005053671025094699,0.9598262244853333,0.0005053671025094699,1.2
0.0005058606807245739,0.5293669658785655,0.0005058606807245739,0.9598727040039955,0.0005058606807245739,1.2
0.000506371194008349,0.5309296248076015,0.000506371194008349,0.9599207285374941,0.000506371194008349,1.2
0.0005069555630741205,0.5327191742952847,0.0005069555630741205,0.9599756429253188,0.0005069555630741205,1.2
0.0005075357788262174,0.5344968521716813,0.0005075357788262174,0.9600301100833021,0.0005075357788262174,1.2
0.0005081441565486317,0.5363616959882164,0.0005081441565486317,0.9600871642527332,0.0005081441565486317,1.2
0.0005087647253341719,0.5382648129311004,0.0005087647253341719,0.9601453061552406,0.0005087647253341719,1.2
0.0005093632527324813,0.5401011744112116,0.0005093632527324813,0.9602013333016028,0.0005093632527324813,1.2
0.0005098970035049991,0.5417394681139494,0.0005098970035049991,0.9602510319742703,0.0005098970035049991,1.2
0.0005104568382904904,0.5434584875302159,0.0005104568382904904,0.960303087888536,0.0005104568382904904,1.2
0.0005109969824132793,0.5451176600778573,0.0005109969824132793,0.9603532753499983,0.0005109969824132793,1.2
0.0005114845297305185,0.5466157778841148,0.0005114845297305185,0.9603985562948959,0.0005114845297305185,1.2
0.0005119682477484225,0.5481025975688153,0.0005119682477484225,0.9604434679143297,0.0005119682477484225,1.2
0.0005124253387918706,0.5495079929207562,0.0005124253387918706,0.960485896962391,0.0005124253387918706,1.2
0.0005128648834052342,0.5508598138259504,0.0005128648834052342,0.9605266889104969,0.0005128648834052342,1.2
0.0005132082509845357,0.5519160909664369,0.0005132082509845357,0.9605585497792244,0.0005132082509845357,1.2
0.0005135399553633645,0.5529366909629432,0.0005135399553633645,0.9605893241473031,0.0005135399553633645,1.2
0.0005138847673927954,0.5539978250572783,0.0005138847673927954,0.9606213102152027,0.0005138847673927954,1.2
0.0005143321846829555,0.5553750194947473,0.0005143321846829555,0.9606628028046199,0.0005143321846829555,1.2
0.0005148198131087529,0.5568763614362918,0.0005148198131087529,0.9607079621103597,0.0005148198131087529,1.2
0.0005152102655951539,0.5580787849108367,0.0005152102655951539,0.9607440380659881,0.0005152102655951539,1.2
0.0005155876244499009,0.5592411097106471,0.0005155876244499009,0.9607788331341343,0.0005155876244499009,1.2
0.0005159832274811944,0.5604598589978751,0.0005159832274811944,0.9608152391442203,0.0005159832274811944,1.2
0.0005164117346904198,0.5617802344887273,0.0005164117346904198,0.9608546087425871,0.0005164117346904198,1.2
0.0005167966809287615,0.5629666051710974,0.0005167966809287615,0.9608899212505101,0.0005167966809287615,1.2
0.0005172121175155531,0.5642471714036813,0.0005172121175155531,0.9609279801017819,0.0005172121175155531,1.2
0.0005177359100752021,0.565862062464546,0.0005177359100752021,0.960975902883713,0.0005177359100752021,1.2
0.0005182131685051103,0.5673337857705348,0.0005182131685051103,0.9610195175755056,0.0005182131685051103,1.2
0.0005187075446883169,0.5688585846013745,0.0005187075446883169,0.9610646564065572,0.0005187075446883169,1.2
0.0005191873169061497,0.5703386052457516,0.0005191873169061497,0.9611084719451036,0.0005191873169061497,1.2
0.0005196207006298581,0.5716757367742072,0.0005196207006298581,0.9611480842981885,0.0005196207006298581,1.2
0.0005200643576673971,0.5730447625816838,0.0005200643576673971,0.9611886792076665,0.0005200643576673971,1.2
0.000520613078746047,0.5747382532509302,0.000520613078746047,0.9612389690781127,0.000520613078746047,1.2
0.0005212255911311882,0.5766289389768052,0.0005212255911311882,0.961295059467295,0.0005212255911311882,1.2
0.000521742245319235,0.5782239776611504,0.000521742245319235,0.9613424209927295,0.000521742245319235,1.2
0.0005222317545083404,0.5797354056159973,0.0005222317545083404,0.9613873442865799,0.0005222317545083404,1.2
0.0005227484038271392,0.5813308201209005,0.0005227484038271392,0.961434807530492,0.0005227484038271392,1.2
0.0005233186168445175,0.5830918436593763,0.0005233186168445175,0.9614872533561515,0.0005233186168445175,1.2
0.0005240014676831098,0.5852009844434639,0.0005240014676831098,0.9615501381643548,0.0005240014676831098,1.2
0.0005246663429468873,0.5872548337471166,0.0005246663429468873,0.9616114424953226,0.0005246663429468873,1.2
0.0005252617981139004,0.5890944046746694,0.0005252617981139004,0.9616664019226846,0.0005252617981139004,1.2
0.0005258350802279061,0.590865592893025,0.0005258350802279061,0.9617193585152572,0.0005258350802279061,1.2
0.0005264771988504348,0.5928495665636484,0.0005264771988504348,0.9617787169847052,0.0005264771988504348,1.2
0.0005273269516323958,0.5954752052138425,0.0005273269516323958,0.9618573250458006,0.0005273269516323958,1.2
0.0005280787637827738,0.5977982971975463,0.0005280787637827738,0.9619269132031126,0.0005280787637827738,1.2
0.0005287763638827164,0.5999538995829816,0.0005287763638827164,0.9619915066452607,0.0005287763638827164,1.2
0.000529557438011883,0.6023674101135369,0.000529557438011883,0.9620638432156065,0.000529557438011883,1.2
0.0005307595880652174,0.6060818220778592,0.0005307595880652174,0.9621749082188082,0.0005307595880652174,1.2
0.0005318146981099171,0.6093415534648429,0.0005318146981099171,0.9622720300903477,0.0005318146981099171,1.2
0.0005328076506471963,0.612408825082719,0.0005328076506471963,0.9623628823938604,0.0005328076506471963,1.2
0.0005340549783990261,0.616261091919284,0.0005340549783990261,0.9624765072441157,0.0005340549783990261,1.2
0.0005359880703305106,0.6222289997998347,0.0005359880703305106,0.9626517377746007,0.0005359880703305106,1.2
0.0005376095145748284,0.6272321460656867,0.0005376095145748284,0.9627980892857306,0.0005376095145748284,1.2
0.0005398218210999235,0.6340535587895955,0.0005398218210999235,0.9629976452949846,0.0005398218210999235,1.2
0.0005431022043698001,0.6441550623603196,0.0005431022043698001,0.9632940120698008,0.0005431022043698001,1.2
0.0005467625227726279,0.6554033618189616,0.0005467625227726279,0.9636245482061291,0.0005467625227726279,1.2
0.0005529036944606234,0.6742034841608283,0.0005529036944606234,0.9641738204084767,0.0005529036944606234,1.2
0.0005599037123052775,0.6954928057537499,0.0005599037123052775,0.9647920359089847,0.0005599037123052775,1.2
0.0005680699072544716,0.7200887194478381,0.0005680699072544716,0.9655077032747093,0.0005680699072544716,1.2
0.0005787580241940979,0.7517845538645235,0.0005787580241940979,0.9664297044328756,0.0005787580241940979,1.2
0.0005938070575337307,0.7951958495247649,0.0005938070575337307,0.9677106592011804,0.0005938070575337307,1.2
0.0006087292639587957,0.836513188630931,0.0006087292639587957,0.9689560116860961,0.0006087292639587957,1.2
