Full Swing Tran Plot X,Full Swing Tran Plot Y,out SR+ Plot X,out SR+ Plot Y,in SR+ Plot X,in SR+ Plot Y
1.903485225627705e-05,0.558648530280774,1.903485225627705e-05,0.5447301604966763,1.903485225627705e-05,1.2
1.935844108542791e-05,0.5575092376149446,1.935844108542791e-05,0.5631485322033964,1.935844108542791e-05,1.2
1.978149804312638e-05,0.5560222361147101,1.978149804312638e-05,0.5873363668846175,1.978149804312638e-05,1.2
2.008796165587704e-05,0.5549473954453494,2.008796165587704e-05,0.6049897050675709,2.008796165587704e-05,1.2
2.036695829890106e-05,0.5539709460694625,2.036695829890106e-05,0.6211046487511459,2.036695829890106e-05,1.2
2.063332385930639e-05,0.5530407659937968,2.063332385930639e-05,0.6363901658125877,2.063332385930639e-05,1.2
2.089597694706371e-05,0.552125702794002,2.089597694706371e-05,0.6511431154826447,2.089597694706371e-05,1.2
2.115113884607897e-05,0.5512389280333798,2.115113884607897e-05,0.6649696050843555,2.115113884607897e-05,1.2
2.143302394669879e-05,0.5502619423105248,2.143302394669879e-05,0.6796294940393667,2.143302394669879e-05,1.2
2.177848514058392e-05,0.5490686296361987,2.177848514058392e-05,0.6969128206837119,2.177848514058392e-05,1.2
2.212183379965702e-05,0.5478872009780758,2.212183379965702e-05,0.7136421063453606,2.212183379965702e-05,1.2
2.24517390960988e-05,0.546756501400179,2.24517390960988e-05,0.7295155510308626,2.24517390960988e-05,1.2
2.282477691786682e-05,0.5454834265408849,2.282477691786682e-05,0.7473408209875171,2.282477691786682e-05,1.2
2.327739899278937e-05,0.5439467355305705,2.327739899278937e-05,0.7688875604737999,2.327739899278937e-05,1.2
2.387311434542522e-05,0.541937837985314,2.387311434542522e-05,0.7970196811618872,2.387311434542522e-05,1.2
2.47568434506119e-05,0.538986389099435,2.47568434506119e-05,0.8374755639533367,2.47568434506119e-05,1.2
2.551697702534293e-05,0.5364749143034475,2.551697702534293e-05,0.8686976563013508,2.551697702534293e-05,1.2
2.616120189580607e-05,0.5343656764422566,2.616120189580607e-05,0.8910546155445103,2.616120189580607e-05,1.2
2.68634337643103e-05,0.532085936278224,2.68634337643103e-05,0.9118352211971845,2.68634337643103e-05,1.2
2.759233595331255e-05,0.5297399926262681,2.759233595331255e-05,0.9308622318263907,2.759233595331255e-05,1.2
2.827176173336277e-05,0.5275708941683466,2.827176173336277e-05,0.9469962119253994,2.827176173336277e-05,1.2
2.913006726232303e-05,0.5248529952582285,2.913006726232303e-05,0.9656686394623578,2.913006726232303e-05,1.2
3.037592596879955e-05,0.5209467245916076,3.037592596879955e-05,0.9901497918743942,3.037592596879955e-05,1.2
3.19414585294942e-05,0.5160920797201013,3.19414585294942e-05,1.017612321153918,3.19414585294942e-05,1.2
3.373291517574196e-05,0.5105929780357744,3.373291517574196e-05,1.045773115074352,3.373291517574196e-05,1.2
3.578147422824836e-05,0.5043543656405781,3.578147422824836e-05,1.074817236007046,3.578147422824836e-05,1.2
3.788616238854384e-05,0.4979775184348848,3.788616238854384e-05,1.101760972321719,3.788616238854384e-05,1.2
3.980593319990027e-05,0.4921753032630438,3.980593319990027e-05,1.123797049355368,3.980593319990027e-05,1.2
4.13634072937631e-05,0.4874717929692947,4.13634072937631e-05,1.13961441121537,4.13634072937631e-05,1.2
4.305292398072254e-05,0.4823693873138766,4.305292398072254e-05,1.154102923628264,4.305292398072254e-05,1.2
4.441749449288637e-05,0.4782473904972246,4.441749449288637e-05,1.16345016298473,4.441749449288637e-05,1.2
4.586645109218515e-05,0.4738698449641502,4.586645109218515e-05,1.170977469229168,4.586645109218515e-05,1.2
4.813136107429871e-05,0.4670293227598126,4.813136107429871e-05,1.178558516289732,4.813136107429871e-05,1.2
5.043001263677394e-05,0.4600956878876237,5.043001263677394e-05,1.18262500811414,5.043001263677394e-05,1.2
5.245157648705289e-05,0.4540107107810873,5.245157648705289e-05,1.184329141469077,5.245157648705289e-05,1.2
5.435119976007471e-05,0.4483083641519566,5.435119976007471e-05,1.184924772125536,5.435119976007471e-05,1.2
5.668709225426732e-05,0.4413231241193872,5.668709225426732e-05,1.18469683167015,5.668709225426732e-05,1.2
5.960269105172149e-05,0.4326535022160025,5.960269105172149e-05,1.183334941460512,5.960269105172149e-05,1.2
6.195908259848291e-05,0.4256906808864491,6.195908259848291e-05,1.181788398684237,6.195908259848291e-05,1.2
6.399930324449365e-05,0.4196960107027152,6.399930324449365e-05,1.180433602191959,6.399930324449365e-05,1.2
6.630003722934654e-05,0.412975274244712,6.630003722934654e-05,1.179104853739401,6.630003722934654e-05,1.2
6.897956676456961e-05,0.4052019297531995,6.897956676456961e-05,1.177890601039872,6.897956676456961e-05,1.2
7.226391516853706e-05,0.3957545224073287,7.226391516853706e-05,1.176815234262507,7.226391516853706e-05,1.2
7.661365193666116e-05,0.3833821744792843,7.661365193666116e-05,1.175851415907412,7.661365193666116e-05,1.2
8.190737429900158e-05,0.3685477479915322,8.190737429900158e-05,1.175104758881511,8.190737429900158e-05,1.2
8.751218460055842e-05,0.3531234509203783,8.751218460055842e-05,1.174620476492569,8.751218460055842e-05,1.2
9.382162186484777e-05,0.3361323484994382,9.382162186484777e-05,1.17430031275608,9.382162186484777e-05,1.2
0.0001011970313867189,0.3168111714524304,0.0001011970313867189,1.174100431833645,0.0001011970313867189,1.2
0.000107681067231819,0.3003440098606235,0.000107681067231819,1.174018805956436,0.000107681067231819,1.2
0.0001128923968935452,0.2874871697819533,0.0001128923968935452,1.17398995853069,0.0001128923968935452,1.2
0.0001193151904697059,0.2721389404364818,0.0001193151904697059,1.173975181844033,0.0001193151904697059,1.2
0.0001255219306073575,0.2578683230206304,0.0001255219306073575,1.173970850204967,0.0001255219306073575,1.2
0.0001302357081042357,0.2474325614720636,0.0001302357081042357,1.173970509942785,0.0001302357081042357,1.2
0.0001342860524184645,0.2387681374090545,0.0001342860524184645,1.173970958857261,0.0001342860524184645,1.2
0.0001407055650872732,0.2256611428901874,0.0001407055650872732,1.173971642173041,0.0001407055650872732,1.2
0.000145894158754181,0.2157081218440596,0.000145894158754181,1.173972020684333,0.000145894158754181,1.2
0.0001514730891039923,0.2057395430966738,0.0001514730891039923,1.173972265820822,0.0001514730891039923,1.2
0.0001586852159767622,0.1940759807124658,0.0001586852159767622,1.173972427643315,0.0001586852159767622,1.2
0.0001673011106829152,0.1818706409960301,0.0001673011106829152,1.173972505700123,0.0001673011106829152,1.2
0.0001772034803447887,0.169675444176263,0.0001772034803447887,1.173972531585931,0.0001772034803447887,1.2
0.0001901072308666345,0.1559146992064242,0.0001901072308666345,1.173972535048694,0.0001901072308666345,1.2
0.0001999325818536855,0.1467159192184388,0.0001999325818536855,1.173972531468556,0.0001999325818536855,1.2
0.0002088893603047242,0.1392223615314439,0.0002088893603047242,1.17397252850674,0.0002088893603047242,1.2
0.0002184993445026509,0.13213954702373,0.0002184993445026509,1.173972526666542,0.0002184993445026509,1.2
0.0002289381020706701,0.1255944255013131,0.0002289381020706701,1.173972525789319,0.0002289381020706701,1.2
0.000240234713490882,0.1198963716068727,0.000240234713490882,1.173972525486608,0.000240234713490882,1.2
0.0002525474444800016,0.1153891586910849,0.0002525474444800016,1.173972525437032,0.0002525474444800016,1.2
0.0002660095971917459,0.1126009571063345,0.0002660095971917459,1.173972525463097,0.0002660095971917459,1.2
0.0002806524717250006,0.1122850270727083,0.0002806524717250006,1.173972525492146,0.0002806524717250006,1.2
0.0002963064400658306,0.1154323259796355,0.0002963064400658306,1.173972525507223,0.0002963064400658306,1.2
0.0003118959993636419,0.1227593098568913,0.0003118959993636419,1.173972525511793,0.0003118959993636419,1.2
0.0003270719384089537,0.1348372560741318,0.0003270719384089537,1.173972525512302,0.0003270719384089537,1.2
0.0003439764542590415,0.1560732923365226,0.0003439764542590415,1.173972525511907,0.0003439764542590415,1.2
0.0003500768475277743,0.1669488480628679,0.0003500768475277743,1.173972525511342,0.0003500768475277743,1.2
0.0003574915489277618,0.183543427554349,0.0003574915489277618,1.173972525511646,0.0003574915489277618,1.2
0.0003630765150382633,0.1990135264248787,0.0003630765150382633,1.173972525511737,0.0003630765150382633,1.2
0.0003672627996859956,0.2119260149064545,0.0003672627996859956,1.173972525511765,0.0003672627996859956,1.2
0.0003720159803001154,0.2264638757096615,0.0003720159803001154,1.173972525511779,0.0003720159803001154,1.2
0.0003765325109692316,0.2389729585772113,0.0003765325109692316,1.173972525511785,0.0003765325109692316,1.2
0.0003805864250961644,0.2488936347650184,0.0003805864250961644,1.173972525511788,0.0003805864250961644,1.2
0.0003850100881856562,0.2587955343717942,0.0003850100881856562,1.173972525511789,0.0003850100881856562,1.2
0.0003885508697177933,0.2664584573346145,0.0003885508697177933,1.173972525511789,0.0003885508697177933,1.2
0.0003920174512704469,0.2740704336410505,0.0003920174512704469,1.17397252551179,0.0003920174512704469,1.2
0.0003965989884708502,0.2846037322764019,0.0003965989884708502,1.17397252551179,0.0003965989884708502,1.2
0.0004005894863224213,0.2942660967218374,0.0004005894863224213,1.17397252551179,0.0004005894863224213,1.2
0.0004041188078380817,0.3031491288532975,0.0004041188078380817,1.17397252551179,0.0004041188078380817,1.2
0.0004075360289554975,0.3119832896151259,0.0004075360289554975,1.17397252551179,0.0004075360289554975,1.2
0.0004113536546642382,0.3220408408483449,0.0004113536546642382,1.173972525511791,0.0004113536546642382,1.2
0.0004139322683420982,0.3289173518991095,0.0004139322683420982,1.173972525511791,0.0004139322683420982,1.2
0.0004165049726406755,0.335827227690057,0.0004165049726406755,1.173972525511791,0.0004165049726406755,1.2
0.0004189094846464132,0.3423245971013741,0.0004189094846464132,1.173972525511791,0.0004189094846464132,1.2
0.0004212537364393914,0.3486959143560459,0.0004212537364393914,1.173972525511791,0.0004212537364393914,1.2
0.0004238535119147276,0.3558075672254141,0.0004238535119147276,1.173972525511791,0.0004238535119147276,1.2
0.0004271393272395739,0.3648721021210317,0.0004271393272395739,1.173972525511791,0.0004271393272395739,1.2
0.0004311152283039651,0.3759635544844837,0.0004311152283039651,1.173972525511791,0.0004311152283039651,1.2
0.0004351570857442246,0.3873821636250023,0.0004351570857442246,1.173972525511791,0.0004351570857442246,1.2
0.0004389078733283894,0.3981066842836427,0.0004389078733283894,1.173972525511791,0.0004389078733283894,1.2
0.0004426778942845903,0.4090054402055582,0.0004426778942845903,1.17397252551179,0.0004426778942845903,1.2
0.0004464337302874527,0.4199744249627158,0.0004464337302874527,1.17397252551179,0.0004464337302874527,1.2
0.0004501524195868172,0.4309359721431522,0.0004501524195868172,1.17397252551179,0.0004501524195868172,1.2
0.0004542488327335129,0.4431174863059671,0.0004542488327335129,1.173972525511791,0.0004542488327335129,1.2
0.0004584810039845882,0.455810249276342,0.0004584810039845882,1.173972525511791,0.0004584810039845882,1.2
0.0004630560483219528,0.4696435912035413,0.0004630560483219528,1.173972525511791,0.0004630560483219528,1.2
0.0004676639345061516,0.4836835726980599,0.0004676639345061516,1.173972525511791,0.0004676639345061516,1.2
0.0004732449981024681,0.5008168564596492,0.0004732449981024681,1.173972525511791,0.0004732449981024681,1.2
0.000476739265126927,0.5116085070651808,0.000476739265126927,1.173972525511791,0.000476739265126927,1.2
0.0004800961193256013,0.5220165369116877,0.0004800961193256013,1.173972525511791,0.0004800961193256013,1.2
0.0004831948734155413,0.5316553883031273,0.0004831948734155413,1.173972525511791,0.0004831948734155413,1.2
0.0004871541486608773,0.5440077722880072,0.0004871541486608773,1.173972525511791,0.0004871541486608773,1.2
0.0004902211914400541,0.5536009470099851,0.0004902211914400541,1.173972525511791,0.0004902211914400541,1.2
0.0004927841952741956,0.5616312603325386,0.0004927841952741956,1.173972525511791,0.0004927841952741956,1.2
0.0004957928636462202,0.5710704316594662,0.0004957928636462202,1.173972525511791,0.0004957928636462202,1.2
0.0005001788163435987,0.5848473477341443,0.0005001788163435987,1.173972525511791,0.0005001788163435987,1.2
0.0005037423817282549,0.5960500493668937,0.0005037423817282549,1.173972525511791,0.0005037423817282549,1.2
0.0005076476436332725,0.6083290869946189,0.0005076476436332725,1.173972525511791,0.0005076476436332725,1.2
0.0005130376627562416,0.6252656161817791,0.0005130376627562416,1.173972525511791,0.0005130376627562416,1.2
0.0005226742576061092,0.6554531127289548,0.0005226742576061092,1.173972525511791,0.0005226742576061092,1.2
0.0005327030189333986,0.6866457519569161,0.0005327030189333986,1.173972525511791,0.0005327030189333986,1.2
0.0005378538351075941,0.7025436198932027,0.0005378538351075941,1.173972525511791,0.0005378538351075941,1.2
0.000543176963963207,0.7188543742605257,0.000543176963963207,1.173972525511791,0.000543176963963207,1.2
0.0005480811392967522,0.7337527305693421,0.0005480811392967522,1.173972525511791,0.0005480811392967522,1.2
0.0005533886183816243,0.7497137209860394,0.0005533886183816243,1.173972525511791,0.0005533886183816243,1.2
0.000557199031624157,0.761053337291814,0.000557199031624157,1.173972525511791,0.000557199031624157,1.2
0.0005610684625205355,0.7724508972601006,0.0005610684625205355,1.173972525511791,0.0005610684625205355,1.2
0.0005651811868869107,0.7844136066500033,0.0005651811868869107,1.173972525511791,0.0005651811868869107,1.2
0.0005697428230690581,0.7974579784595056,0.0005697428230690581,1.173972525511791,0.0005697428230690581,1.2
0.0005732562880388959,0.8072948734659331,0.0005732562880388959,1.173972525511791,0.0005732562880388959,1.2
0.000576031064631234,0.8148931009262205,0.000576031064631234,1.173972525511791,0.000576031064631234,1.2
0.0005788112366466008,0.8223191671701873,0.0005788112366466008,1.173972525511791,0.0005788112366466008,1.2
0.0005832383668309822,0.8337013660891186,0.0005832383668309822,1.17397252551179,0.0005832383668309822,1.2
0.0005874785630278784,0.844064723955727,0.0005874785630278784,1.173972525511791,0.0005874785630278784,1.2
0.0005908973142592472,0.8520700745424025,0.0005908973142592472,1.173972525511791,0.0005908973142592472,1.2
0.0005942837499938833,0.8597568523139789,0.0005942837499938833,1.173972525511791,0.0005942837499938833,1.2
0.0005978527035893925,0.8676573135727016,0.0005978527035893925,1.173972525511791,0.0005978527035893925,1.2
0.0006014299073993394,0.8754099548120419,0.0006014299073993394,1.17397252551179,0.0006014299073993394,1.2
0.0006049564609202658,0.8829133655051943,0.0006049564609202658,1.17397252551179,0.0006049564609202658,1.2
0.0006084104903756679,0.8901395991361923,0.0006084104903756679,1.17397252551179,0.0006084104903756679,1.2
0.0006119416081335623,0.8974062644804561,0.0006119416081335623,1.17397252551179,0.0006119416081335623,1.2
0.0006162466687344196,0.9061002212420229,0.0006162466687344196,1.17397252551179,0.0006162466687344196,1.2
0.0006201970126182288,0.9139154415458783,0.0006201970126182288,1.173972525511791,0.0006201970126182288,1.2
0.0006241734610612201,0.9216231949856927,0.0006241734610612201,1.173972525511791,0.0006241734610612201,1.2
0.0006280896433836625,0.9290555591145743,0.0006280896433836625,1.173972525511791,0.0006280896433836625,1.2
0.0006322293479988116,0.9367369347630817,0.0006322293479988116,1.173972525511791,0.0006322293479988116,1.2
0.000636882536298085,0.9451506589590474,0.000636882536298085,1.173972525511791,0.000636882536298085,1.2
0.0006423401050210545,0.9547155193344788,0.0006423401050210545,1.173972525511791,0.0006423401050210545,1.2
0.0006489834739827681,0.9659111494131786,0.0006489834739827681,1.173972525511791,0.0006489834739827681,1.2
0.0006573598744774867,0.9793228317551771,0.0006573598744774867,1.173972525511791,0.0006573598744774867,1.2
0.0006684042855725846,0.9957973973402749,0.0006684042855725846,1.173972525511791,0.0006684042855725846,1.2
0.000683962008982984,1.016622236581869,0.000683962008982984,1.173972525511791,0.000683962008982984,1.2
0.0007082870821439207,1.043260881632027,0.0007082870821439207,1.173972525511791,0.0007082870821439207,1.2
0.0007392348836029888,1.065801196641988,0.0007392348836029888,1.173972525511791,0.0007392348836029888,1.2
